jobrequirements,bias,againstgroup
Detailed knowledge of the menu of services,0,0000
"Effectively communicate sales, promotions, and services options with clients",0,0000
"Execute the daily operational tasks, day-to-day goals and priorities assigned by management.",0,0000
Uphold store cleanliness standards,0,0000
Scheduling appointments and balancing the daily schedule,0,0000
Communicating the continually changing schedule and operational needs with teammates,0,0000
Capable of working flexible hours (evenings and weekends required),0,0000
Experience with Millennium software a plus,0,0000
"Critical thinking skills, including conflict resolution",0,0000
Excellent verbal and written communication skills,2,0011
"A fast learner, with a positive attitude, and remain calm in fast pace environment",0,0000
"Computer proficient (a knowledge of retail/appointment booking computer systems, a plus.)",0,0000
A strong team player with ability to work independently with minimal supervision,0,0000
"Exceptional organizational and prioritizing ability, high attention to detail, and ability to multi-task",2,1000
"Performs other related duties, tasks and responsibilities as required, assigned and directed.",0,0000
Write detailed and thorough technical requirements for developers and QA to build world class services,2,0011
Guide projects through launch and post-launch with hyper-care,0,0000
"Identify customer needs, tech trends and market opportunities and deliver actionable solutions",0,0000
Define KPIs and analyze metrics to inform the success of products,0,0000
Provide product support on issues and incidents escalated into our delivery teams,0,0000
"Ability to conceptualize products, manage and optimize them throughout their lifecycle",0,0000
An understanding of current software design patterns and principles,0,0000
"Strong working knowledge of RESTful APIs, microservices, and service dependency management",0,0000
"Familiar with software build, release, deployment and monitoring tools and practices",0,0000
Familiarity with test driven and behavioral driven development practices,0,0000
Familiar with distributed systems design and architecture,0,0000
Familiar with stream processing and event driven architectures,0,0000
"General familiarity with common networking, infrastructure, and security fundamentals",0,0000
"Experience with payment processing, credit cards and alternative payment methods such as Apple Pay, PayPal, Google Pay and more",0,0000
"Effectively communicate with technical and non-technical audiences, including executive leadership",0,0000
"The ability to work well in a team environment and maintain a positive and professional tone across departments, SCRUM and JIRA experience a plus",0,0000
Excellent problem solving and analytical skills with the ability to evolve the product based on research data and industry trends,0,0000
Willingness to take ownership and drive initiatives to completion,0,0000
Other responsibilities as judgment or necessity dictate,0,0000
"Detailed understanding of the healthcare marketplace, PBM marketplace, and PBM financials",0,0000
Excellent communication and presentation skills,2,0111
Experience managing accounts and selling to large (Fortune 500 or health plan) clients,0,0000
Significant understanding of the key challenges in employee benefit lans and current health care issues,0,0000
Strong project management skills,0,0000
Demonstrated ability to deliver pharmacy benefit consulting services to senior business leaders within BCBS plans,0,0000
Willing to travel up to 50% of time for business purposes,2,0010
"Bachelor's Degree in Business or Science, MS or MBA preferred.",0,0000
3 years project management experience in pharmaceutical environment.,0,0000
PMP Certification is preferred.,0,0000
Exceptional influencing and team development skills.,0,0000
Ability to resolve conflicts and disputes on regulatory compliance issues.,0,0000
"Superior organizational skills, must be able to manage multiple projects with high priority.",0,0000
"Effective communication skills, both verbal and written.",2,0011
Effective time management and interpersonal skills.,2,0100
Demonstrates good coping skills and analytical problem solving skills.,0,0000
Solid presentation skills.,2,0101
Proficient in Project Management Software.,0,0000
Experience with ARGUS a plus.,0,0000
Experience implementing Quality Management Systems is a plus.,0,0000
EXPANDED INTO PREVIOUSLY UNTAPPED MARKETS,0,0000
PROVIDED PREVIOUSLY UNDERSERVED MARKETS WITH NEW TECHNOLOGY,0,0000
"Cold calling, email campaign, and more to prospective school districts to generate leads.",2,0011
Have consistent follow up communications with prospective leads.,2,0011
Schedule and coordinate online and onsite presentations.,2,0101
"Receive lead inquires via phone, mail, email, trade shows, etc., and enter them into the HubSpot CRM. Forward lead inquiry to sales representative.",2,0001
"Generate quotes and ensure they are completed in an efficient, accurate and timely fashion.",2,0001
"Respond to general inquiries from customers or leads for information (examples: computer specs, references, sole source letters, etc.)",0,0000
"Work with other departments to maintain accurate customer and prospect lists for e-blasts, mailings, marketing, HubSpot CRM updates, and more.",0,0000
Generate sales reports requested by sales team,0,0000
Advise sales team of any trends in the market. Engage in competitor intelligence and share results with sales team.,0,0000
Help plan travel arrangements.,2,0010
Perform such general assigned duties that are assigned by the sales team.,0,0000
"2-4 years proven experience in a support role, or in other sales/customer service role.",0,0000
Hunter-mentality to be able to build a sales pipeline as well as pursue leads by Senior Regional Representatives,0,0000
Previous experience with HubSpot or other similar CRM tools,0,0000
"Proficient in Microsoft Office: Excel, Word, Outlook, and PowerPoint.",0,0000
Proficient with the use of the internet and LinkedIn for data research.,0,0000
"Strong phone and verbal communication skills along with active listening, presentation and negotiation skills",2,0111
Have the ability to perform all duties in an independent manner with little supervision.,0,0000
Ability to travel when needed.,2,0010
Competitive salary: Based on experience and performance.,2,0100
"Health/Benefits: Medical, Dental, & Visual. Medical 95% paid by employer!",2,0010
Unlimited PTO: We believe in work/life balance to reward are rock stars for delivering great results.,0,0000
The Right Gear: All the bells and whistles you need to drive results.,0,0000
Minimum of two years of prior bookkeeping experience and an accounting degree preferred,0,0000
Demonstrated written and oral communication skills,2,0011
Demonstrated ability to work independently and as a team,0,0000
High degree of discretion dealing with confidential information,0,0000
Available to work overtime in January through March,2,0100
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
"Supervises team members by assigning tasks, setting expectations, and providing feedback.",0,0000
Ensures training of team members; provides coaching and mentoring.,0,0000
Issues constructive discipline and makes discipline recommendations.,0,0000
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",0,0000
Follows performance improvement plans offered by Store Manager and District Manager.,0,0000
Obtains and maintains valid PTCB certification or pharmacy license as required by state.,0,0000
Assists Store Manager in planning and attending community events.,0,0000
"4-year college degree in marketing, communication, or related field",2,0011
3-5 years of PR experience including drafting press releases and developing/delivering media pitches,0,0000
Detail-oriented with a high level of organization,0,0000
"Excellent communication skills, specifically writing and proofreading",2,0011
"High competency level of computer and software skills compatible with job responsibilities, especially proficient in Microsoft Office suite",0,0000
Must be detail-oriented,0,0000
"Should possess strong values, strong work ethic, and sound judgment",0,0000
"Should be strategic, talented, and enthusiastic",0,0000
Should be interested in following the news and current events,0,0000
Leads creation and execution of public relations strategy for clients.,0,0000
"Drafts and distributes press releases, op-eds and media pitches.",0,0000
"Drafts and distributes press releases, op-eds and media pitches.",0,0000
"Able to develop, format, and edit any needed presentations, spreadsheets, and other types of reports.",2,0101
Maintains client media lists and tracks client media coverage.,0,0000
Develops and maintains relationships with journalists to help generate media coverage and coordinates media requests,0,0000
Monitors news that is relevant to client to create potential opportunities.,2,0001
"Makes sure all projects proceed according to plan and deadlines, drawing attention to potential problems before they occur.",2,1000
Keeps all account team members informed of PR efforts and results.,0,0000
"May be involved with billing, invoices and proposals.",0,0000
"Demonstrates an eagerness to learn marketing strategy, planning, and industry trends.",0,0000
Fluent with Hubspot Marketing,0,0000
Voraciously fast learner,0,0000
"Fast, fun, friendly, smart with a degree",0,0000
Constantly be on the lookout for new and emerging sources for targeting.,0,0000
Stay on top of advancements in inquiry source generation and the channels associated with them.,0,0000
Supervise pay-per-click campaigns.,0,0000
Supervise search engine optimization efforts utilizing analytics to affect site management and site conversion.,0,0000
Use remarketing when applicable and manage closely.,0,0000
Build and optimize landing pages.,0,0000
"Constantly test, both A:B and market-fit, to determine how best to refine for maximum ROI.",0,0000
Leverage marketing automation to affect enrollment.,0,0000
Design and maintain nurturing and inbound campaigns in HubSpot.,0,0000
Create marketing for sales support in Salesforce.,0,0000
Manage content marketing and blog content in WordPress and HubSpot sites.,0,0000
Manage blog content development and tie-off to larger efforts.,0,0000
Coordinate with internal and external constituents to leverage earned media in our nurturing and advertising campaigns.,0,0000
Design and deploy segmented nurturing and inbound progressive campaigns.,0,0000
Design and deploy direct response and nurturing HTML email campaigns.,0,0000
Manage overall cost-per-action.,0,0000
Assist in internal and external event promotion campaigns maximizing attendance and conversion.,0,0000
"Manage suspect creation, remarketing and productizing for action efforts.",0,0000
Manage all marketing projects through successful completion.,0,0000
"Manage offline marketing including content editing and coordination, and proof cycles.",0,0000
Coordinate with internal and external constituents including agency and vendors.,0,0000
"Make sure things gets done, done, done.",0,0000
You have a bachelors degree,0,0000
You have a HubSpot certification,0,0000
"You resonate with our brand and our identity, and believe in what we do.",0,0000
You know how to micro-target.,0,0000
"You are a maven and love to learn, discover and are passionate about sharing those learnings with others.",0,0000
You can articulate our market position and features and benefits.,0,0000
You can manage all aspects of an integrated campaign.,0,0000
You love what you do.,0,0000
You have a lot of bandwidth and are entrepreneurial in spirit.,0,0000
You like ambiguity and can launch new products and lines of business.,0,0000
You are a happy person.,0,0000
We are all about teamwork! All positions are hands on and we band together when necessary.,0,0000
We support each other. We have local and corporate team members to help you along the way and partner on projects as appropriate.,0,0000
"We are a relaxed atmosphere, this is not a suit and tie environment.",0,0000
We work hard. We are a metric driven organization and we are focused on keeping organized and on task.,0,0000
We recognize the importance of each and every customer.,0,0000
401(k) with company match,0,0000
"You will support the Transportation Supervisor by checking out drivers, scheduling delivery changes, and other DOT administrative tasks",0,0000
You will prepare schedules and map out job sites to visit for site inspections,0,0000
You are able to work 4-5 hours per day Monday-Friday,0,0000
You have some experience in a building materials or construction related industry (preferred not mandatory).,0,0000
"You are organized, very attentive to details, have good math skills, knowledge of building materials such as lumber.",0,0000
You are have good computer experience using MS Office products and can quickly pick up proprietary software.,0,0000
Solid understanding of servo system sizing (mechanical and electrical components),0,0000
Ability to guide a customer to the best solution,0,0000
Ability to develop custom solutions when standard product may not fit,0,0000
Salesforce system Implementation & Business Analysis,0,0000
Financial Services Cloud Implementation,0,0000
Banking and Financial Services Domain experience,0,0000
com Force.com and Lightning platform development,0,0000
"Enthusiastic, professional, and confident personality, with a focus on customer success",0,0000
Excellent listening skills to fully understand the customer requirements and pain points,2,0001
"Ability to handle multiple, simultaneous client projects",0,0000
Ability to translate customer requirements into implementation plans,0,0000
Technical acumen to convert plans into real solutions that work,0,0000
Driven by customer success with a team player attitude,0,0000
Located and able to work in the U.S. and able to travel up to 40%,2,0010
Looking for a full-time position,0,0000
"Bachelor's degree in Computer Science, Software Engineering, MIS or equivalent combination of education and experience",0,0000
MUST have Financial Services Cloud Experience.,0,0000
Experience with Salesforce.com configuration and development,0,0000
"Salesforce Sales, Service, or Community Cloud certifications preferred",0,0000
"Experience with building requirements, solution design, understanding business needs",0,0000
Understanding of data mappings for integrations,0,0000
Strong presentation and communication skills,2,0111
Must be open to travel,2,0010
NOT ELIGIBLE FOR VISA SPONSORSHIP,0,0000
Preferred working knowledge of publishing industry,0,0000
Well-versed in digital marketing trends and best practices,0,0000
Strong writing and/or editorial abilities,2,0011
Excellent communication and organizational skills,2,0011
"Understanding of the publishing process, preferred",0,0000
Familiarity with publishing and retail landscapes also preferred,0,0000
Strong understanding of design thinking and the process of innovation,0,0000
Proven ability to develop and maintain strong professional relationships with colleagues and vendors,0,0000
"Experience managing multiple, competing priorities, duties and/or projects",0,0000
"Strong organizational, time management skills with attention to detail",2,1000
Exceptional written and verbal communication skills,2,0011
Must be able to work independently under tight deadlines,0,0000
Must possess the skill to set priorities and problem solve,0,0000
"Strong computer skills necessary, especially Microsoft Office.",0,0000
Proficiency with Adobe Creative Suite software is a plus.,0,0000
relevant: 1 year (Preferred),0,0000
account management: 1 year (Preferred),0,0000
Sales: 2 years (Preferred),0,0000
Bachelor's (Preferred),0,0000
Apply Deloitte tools and frameworks to support improved client future-state organizational design and alignment,0,0000
Develop and execute communication plans,2,0011
Define activities to support change and transition initiatives,0,0000
Develop and deploy user adoption/training programs for Enterprise Resource Planning (ERP) implementation initiatives,0,0000
"Contribute to practice development initiatives including culture building, internal community involvement, eminence, recruiting, whitepapers, etc.",0,0000
Provide coaching and/or mentoring of team members,0,0000
"Minimum four (4) years of relevant experience in a consulting or industry role, with experience in change management and organizational development",0,0000
Minimum two (2) years of experience leading and mentoring project teams on relevant engagements,0,0000
"Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future.",0,0000
Proven experience in a consulting and/or client-facing environment,0,0000
Advanced degree in related specialization area,0,0000
Desire and eagerness to mentor and assist in the professional development of junior staff members,0,0000
"Exposure to business development in related specialty areas (i.e. proposal development, sales, etc.)",0,0000
"Strong oral and written communication skills, including presentation skills (MS Visio, MS PowerPoint, MS Word)",2,0111
Develops and implements plans to continually improve guest satisfaction in the areas of server attentiveness and table cleanliness.,0,0000
"Concentrates on training service personnel, to continually improve the guest experience.",0,0000
"Ensures safety, sanitation and security guidelines are followed at all times and immediately resolves any items identified in inspections.",0,0000
"Is responsible for maintaining the Benihana standards of products, services and quality.",0,0000
Creates an atmosphere that insures guests to feel welcome and wish to return.,0,0000
"Sources, recruits and selects diverse, highly skilled service and front of house employees.",0,0000
Guarantees commitment to dress/grooming and personal hygiene standards.,0,0000
"Ensures steps of service are consistently executed by training, developing and holding employees accountable.",0,0000
Supports other managers in food and beverage training to develop the front of house employees.,0,0000
"Delivers timely performance feedback in the form of active coaching, counseling and recognition.",0,0000
Prepares fair and consistent front of house schedules in a timely manner.,0,0000
Ensures appropriate staffing levels to deliver a great guest dining experience.,0,0000
"Takes necessary disciplinary action, including dismissal for unacceptable behavior or performance decisively.",0,0000
Conducts an all staff meetings at least once every four weeks.,0,0000
"Is able to effectively address employee relations issues, appropriately problem-solve and liaison with the Human Resource department as necessary.",0,0000
Develops and implements service plans that outline specific initiatives to increase return visits.,0,0000
"Inspires teamwork among managers to build guest counts, sales and earnings through providing a superior dining experience for the guest.",0,0000
Manages beverage costs and monitors to ensure that all beverages are properly pre-checked and accounted for.,2,0001
Takes a leadership role in initiating service standards that support the goal of delighting the guest.,0,0000
Demonstrates the appropriate level of knowledge and problem-solving and decision-making skills needed to drive service initiatives.,0,0000
"Holds employees accountable for excellent service-related results and fosters an environment of open, clear, two-way communication.",2,0011
Gives feedback and offers retraining or redirection to raise performance.,0,0000
Quickly takes the necessary and appropriate action when performance falls below standards.,0,0000
"Acts as an ambassador and enforcer of company regulations, policies and procedures.",0,0000
Has general knowledge of Japanese culture relating to the Benihana Concept.,0,0000
Must have thorough working knowledge of restaurant operational procedures in all phases including equipment.,0,0000
"Has full knowledge of corporate regulations, policies and procedures.",0,0000
Has general knowledge of laws (both federal and local) that govern the restaurant industry.,0,0000
"Is able to tabulate, compute and analyze business statistics of the Benihana Restaurant.",0,0000
Is able to use a personal computer or laptop computer provided by the Company for tasks given by the Company.,0,0000
Is able to operate and teach employees the P.O.S System.,0,0000
"Coordinating accounting matters with other departments, locations and divisions",0,0000
"Utilizing computer to input, retrieve or display accounting information",0,0000
A minimum of 10 years of security software sales experience,0,0000
"5+ years selling experience into Enterprise accounts (2,500+ users)",0,0000
Must be local to the market you are selling into,0,0000
Successful track record of effectively building a region for an emerging market software company,0,0000
Able to develop new business and manage a complex sales cycle from generating leads to closing deals,0,0000
Consistently meets and/or exceeds sales quotas of $1M+ and customer satisfaction metrics,0,0000
Partner contracts and experience working with the channel,0,0000
Must have a Hunter mentality,0,0000
Strong negotiation and closing skills,0,0000
Passion for the job and technology,0,0000
"Excellent organizational, presentation, listening, and communication skills",2,0111
"Medical, dental, vision coverage.",2,0001
"Wellness perks (gym, hobbies, education, store discounts, personal finance).",0,0000
Free shuttle service and pre-tax commuter benefits,0,0000
Delivers outstanding customer service to walk-in customers and telephone inquiries,2,0001
"Continuously practices good listening skills with customers, UPS Store team members, and leadership",2,0001
Takes ownership of the customer's shipping needs and offers viable solutions,0,0000
"Takes action to learn all product and service offerings, alternative solutions, and industry trends",0,0000
"Operates all equipment, software, and devices in an expert fashion and is willing to teach others",0,0000
Maintains a clean and safe working environment,0,0000
High school diploma or GED required,0,0000
Retail/customer service experience,0,0000
Good communication and people skills,2,0011
"Strong computer skills, including Microsoft Office and Adobe Suites",0,0000
Outstanding phone skills,2,0001
"Strong verbal and written communication skills, including spelling and math",2,0011
"Prompt, reliable, and responsible",0,0000
Able to lift 50+ pounds,2,0010
There are no benefits associated with this position.,0,0000
"Listen to customers, understand their needs, and resolve customer issues",2,0001
Utilize systems and technology to complete account management tasks,0,0000
Recognize sales opportunity and apply sales skills to upgrade,0,0000
Explain and position the products and processes with customers,0,0000
Appropriately escalate customer dissatisfaction with managerial team,0,0000
Ensure first call resolution through problems solving and effective call handling,2,0011
"Highly reliable, willing to learn and acquire new skills",0,0000
"Enjoy talking to people, helping them resolve their frustrations",2,0011
Motivated by lucrative bonus plans and daily contests,0,0000
Exhibit professional communication and customer service skills,2,0011
"High school diploma or equivalent; College Students, Interns, and recent College Graduates are welcome",0,0000
Ability to learn customer service software applications,0,0000
Must be proficient with basic PC skills,0,0000
Ability to multi-task in a fast-paced environment,2,0100
Minimum 18 years of age,0,0000
Competitive Starting Compensation,2,0100
Weekly Bonus Opportunity,0,0000
"Daily, Week, and Quarterly Recognition",0,0000
Daily Contest Payouts,0,0000
Company Debit Card (With Daily Cash Uploads),0,0000
"Full-Benefits (Medical, Dental, Vision, Life Insurance, Retirement IRA, and more)",2,0001
Regular Raises and Career Progression,0,0000
Flexible Scheduling Options,0,0000
Employee Discount Program,0,0000
Advancement Opportunity and Ongoing Training,0,0000
"Fun, Engaging Work Environment",0,0000
Cash and Prize Incentives,0,0000
Modern Work Environment,0,0000
"Previous car sales experience is helpful, but not required.",0,0000
The ideal candidate will have excellent communication skills and the desire to succeed.,2,0011
"Present vehicle attributes, model options, features, purchase and finance options and store policies and services to customers.",0,0000
Ensure timely follow up and maintain strong relationships with previous and prospective customers.,0,0000
Track customers using store specific management system/s.,0,0000
"Keep abreast of new products, features and accessories. Attend product and training courses.",0,0000
We offer a comprehensive compensation and benefits package and all the tools you will need to be successful,0,0000
"Very competitive health, vision, dental, life and disability packages",2,0101
Vehicle Purchase Discounts,0,0000
Aggressive advertising to give excellent awareness to the Philadelphia metro area automobile customers,2,0100
Industry leading Service Department to take care of customers after the sale.,0,0000
sales: 2 years (Required),0,0000
Automotive Sales: 1 year (Required),0,0000
High school or equivalent (Required),0,0000
Professional development assistance,0,0000
Collaborate with other departments at WWT to engage Subject Matter Experts where needed.,0,0000
"Structure, draft and partner on contract negotiations both independently and in collaboration with the Associate General Counsel.",0,0000
Communicate effectively with internal departments to ensure proper execution of contracts and subcontracts.,0,0000
"Regularly completing and updating representations & certifications, supplier information forms and insurance forms.",0,0000
Prepare contract summaries for internal departments when needed to address any non-standard terms and conditions or approval is required.,0,0000
Other duties as assigned.,0,0000
Bachelor's degree is required; J.D. or MBA a plus.,0,0000
"Superior writing, analytical and communication skills, including experience engaging with sales and senior management.",2,0011
"Ability to quickly analyze advanced and complex transactions and propose innovative, creative and workable solutions.",0,0000
"Ability to work under pressure, address multiple competing priorities, and provide practical advice to business teams",0,0000
Ability to develop strong relationships with internal business units as well as with business management.,0,0000
Team player willing to support fellow coworkers with urgent tasks.,0,0000
In-house legal department experience is strongly preferred.,0,0000
Uses NDS software to coordinate menu selections for patients and to complete menu system process.,0,0000
Accurately and efficiently operates cash register on serving line; accurately makes customer change and performs cash/receipt reconciliation.,0,0000
"Sets up, serves, facilitates and cleans up catered functions and events.",0,0000
"Serves customers in an efficient, courteous manner in retail, physician and catering operations.",0,0000
"Serves retail customers in an efficient, courteous manner.",0,0000
Supports trayline operations as directed.,0,0000
"Delivers designated trays, supplies and/or nourishments to patients or patient locations as scheduled.",0,0000
"Exceptional written, verbal and presentation skills and the ability to translate ideas into clear, high-impact communications",2,0111
Creative thinking and ability to align client needs with sophisticated digital and integrated opportunities,0,0000
The ability to lead and execute in a fast-paced dynamic environment,2,0100
BA/BS degree from an accredited college/university preferred,0,0000
"Market-level and regional knowledge of agencies, clients and competitive offerings",2,0100
Strong written/verbal communication skills and comfort presenting in front of a client a must,2,0011
"Ability to travel nationwide to attend client meetings, conferences, seminars and industry events",2,0010
Time flexibility required to interact with people in different geographical locations,0,0000
"Must be willing to work from office in Chicago, IL",0,0000
Employment/Education will be verified,0,0000
Must have unrestricted authorization to work in the United States,0,0000
"Must be able to acquire new business, as well as, grow existing business",0,0000
"Meet daily metrics in regards to calls, texts, emails, and demos. Initial and follow-up requirements including but not limited to:",2,0011
Calling new prospects within the designated time frame,2,0011
Scheduling and performing demos of our platform,0,0000
Gather an in-depth knowledge of the prospects and maintain all customer and pipeline information in CRM,0,0000
"Able to uncover needs and present our product, services, and strategic solutions to meet those needs.",0,0000
80% focus will be on generating net-new business with 20% of your time maintaining and growing relationships with existing accounts.,0,0000
Generate and send quotes based on prospects need,2,0001
Confident in objection handling,0,0000
Participate in marketing events such as seminars and conferences,0,0000
"Develop an understanding of our software, workflow and processes, customer relationships, website implementation",0,0000
"Must be able to meet or exceed weekly, monthly and yearly revenue quota",0,0000
Successful in generating new business through daily prospecting,0,0000
"Ability to thrive in a fast-paced, consultative sales environment",2,0100
Sales experience within the technology or SaaS sector,0,0000
Experience using sales-enablement tools such as Salesforce or other CRMs,0,0000
Strategic approach to developing solutions for prospects,0,0000
"Outstandinginterpersonal and communication skills, verbal and written",2,0011
"Medical, Dental and Vision offered",2,0001
401k with employer contribution matching*,0,0000
Short-term Disability,0,0000
Long-term Disability also offered,0,0000
"Our kitchen is fully available for your use and is sometimes even stocked with healthy organic snacks, candy bars, sweets, sodas, coffee, and more.",0,0000
Replace your loafers and pumps with flats or sneakers. Our dress code is relaxed and approachable.,0,0000
Conducts job development sales activities such as employer calls and office visits.,2,0011
"Meets and exceeds daily, weekly, and modular activity goals to achieve modular employment start goals.",0,0000
Maintains relationship with students and graduates to ensure appropriate interaction with employers.,0,0000
Meets with instructors to discuss employer needs and available openings.,0,0000
Attends Advisory Board meetings to represent Career Services.,0,0000
"Provides support to help students prepare resumes, employment search strategies, and interview techniques.",0,0000
Partners with students in job search strategies and coaching that leads to employability.,0,0000
Manages final assessment of employability through grading course work.,0,0000
Maintains timely and accurate documentation and records to ensure compliance.,0,0000
Administers all orientations for Externship and the Career Services Seminar.,0,0000
Performs other duties as assigned,0,0000
"Use firm ROI data to build and maintain a rolling 12-month roadmap of features, fixes, and improvements",0,0000
Connect with customers around the world about their APM needs and how New Relic can provide a complete solution for them,0,0000
Collaborate with designers and other product managers to provide the best experience that bridges between our APM UI and New Relic One platform.,0,0000
"Work with engineers to provide business context, clear guidance, and success criteria that will delight our customers",0,0000
"Collaborate with Global Technical Support, Sales, and other groups to ensure smooth deployments and change management",0,0000
"2+ years as a product manager and 4+ years as an engineer, technical project manager, or other role involving technology",0,0000
Customer-facing product management experience at a company delivering business-to-business SaaS software products,0,0000
"Experience as a key decision maker for a product, with decisions based on cultivation of data from a variety of sources and stakeholders",0,0000
Experience communicating decisions that influence executive-level buy-in,0,0000
"Ability to lead via influence, patience, and determination",0,0000
"Excellent analytical/problem-solving skills, including data analysis",0,0000
Experience participating in all stages of the software development lifecycle,0,0000
Track record of collaborating with PM peers to leverage and build on ideas and knowledge,0,0000
Experience as a software developer or in technical operations,0,0000
Product management training and certification,0,0000
Leverage existing client relationships and networks to create a quality pipeline or prospective clients and partnership opportunities,0,0000
Consistently close new business at or above quota level,0,0000
Manage all phases of the sales lifecycle including prospecting and developing leads,0,0000
Ability to develop client appropriate value propositions,0,0000
Knowledge of financial deal structuring and comfort in contract negotiation,0,0000
"Work collaboratively with internal stakeholders in Marketing, Client Success, Product, and Technology",0,0000
Excellent communication and presentation skills,2,0111
"Ideate and iterate on existing Canoe processes, reporting, and collateral, with a critical eye as we continue to grow",0,0000
"High energy, optimistic and highly motivated professionals with excellent communication, presentation, interpersonal and time management skills.",2,0111
Track record of success with financial technology software SaaS platform sales preferred.,0,0000
Title will DOE: looking for 1-3 years experience for this role.,0,0000
BA/BS. Post-graduate degree in related field a plus.,0,0000
Must be legally authorized to work in the United States without requiring any sponsorship for employment visa (e.g. H1-B status) now or in the future.,0,0000
High professional and personal standards.,0,0000
"Execution and accountability driven mentality, and someone who takes pride in getting the job done accurately in a timely fashion.",0,0000
"Intellectual curiosity, a mind for process, a love of data and a passion for problem solving.",0,0000
Ability to effectively work in a team environment.,0,0000
"Applies product and procedural knowledge to identify, mitigate and solve customer problems effectively to drive customer loyalty.",0,0000
Proven track record of sales growth with complex software solutions,0,0000
Vendor to Vendor/OEM business development experience,0,0000
10 or more years of managing functional direct reports,0,0000
5 or more years of experience in profit and loss responsibility,0,0000
Working at a senior level in a multi-level organization,0,0000
"Clinical, healthcare administration, healthcare vendor or payer background",0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
relevant: 1 year (Preferred),0,0000
United States (Required),0,0000
Demonstrate expertise in project management,0,0000
Conduct customer facing Kick off calls,2,0011
Simplify complex information for understanding,0,0000
Exhibit critical thinking and problem-solving skills,0,0000
"Trouble shoots issue, identify solutions and provide recommended course of action for customer",0,0000
Plan and execute the overall implementation for mulitple small to large scale accounts,0,0000
Manage multiple clients and projects/tasks simultaneously,0,0000
"Practice sound judgement and decision-making skills when working with customers, team members, and other departments",0,0000
"Host internal Kick off Calls, and train on basic product functionality",2,0011
Work with Sales Account Executive(s) and Account Manager(s) to Schedule Kick-Off Call,2,0011
"Order, configure, and ship hardware and software (this does not require knowledge of any development language)",0,0000
Track all implementation tasks in NetSuite,0,0000
Manage time and prioritize project task requirements and issues,0,0000
Schedule and coordinate customer training with Alchemy Learning Team,0,0000
Work with cross functional teams to resolve any roadblocks to ensure a successful implementation,0,0000
Use product knowledge expertise to troubleshoot common product issues general PC errors,0,0000
Bachelor's degree (B. A.) recommended but not required.,0,0000
"Completion of a project management PMP, CAPM, or communications related college program",2,0011
5 years related experience or training or equivalent combination of education and experience,0,0000
A minimum of 5+ years project management experience,0,0000
5 years of Customer Service/Client relations experience,0,0000
Bilingual preferred (Spanish/French),0,0000
Competitive compensation plus innovative incentive programs,2,0100
"Company paid vision, dental and health benefits for employees (spouse, domestic partner, and dependents can be added at additional costs)",2,0001
401k Plan with a Company match,0,0000
Company paid short and long term disability,0,0000
Company paid life insurance,0,0000
Tuition reimbursement,0,0000
Employee assistance program,0,0000
Flexible and casual environment,0,0000
Frequent employee appreciation events,0,0000
"Game room with shuffle board, darts, and foosball",0,0000
Snacks provided throughout the week,0,0000
Monthly onsite massages,0,0000
Maintain a senior to expert level of knowledge about the Public Entities business.,0,0000
"Sells primarily complex managed services, full IT Outsourcing solutions, application services and industry vertical solutions.",0,0000
"Seek to be recognized as a thought leader on the industry, the NTT DATA business model and competitors.",0,0000
Interface and successfully influence multiple C-level executives within the customer organization.,0,0000
Sponsor and institutionalize new and innovative ways of working in teams to meet customer needs/sales objectives.,0,0000
Be guided by brand and NTT DATA overall sales strategies.,0,0000
Model organizational and industry standards in achievement of sales goals.,0,0000
"Maintain contact at CEO, CIO, CTO and other key decision makers.",0,0000
Fun work environment,0,0000
"Opportunity to learn, grow, and succeed with a leading retailer!",0,0000
Greet customers and actively listen to their needs.,2,0001
Ensure inventory levels are stocked on the sales floor and communicate needs to manager for ordering,0,0000
"Market merchandise by adhering to advertising, sales promotion, and display plans",0,0000
"Execute daily operational procedures with efficiency, diligence, and integrity",0,0000
