,jobrequirements,bias,againstgroup
7224,Positively represent the hospital and VCA in the professional community and to the general public.,2,00011
7225,"Deliver an unparalleled Guest experience through the best combination of food, drinks and games in an ideal environment for celebrating all out fun.",2,00011
7226,"Provides timely and accurate service while managing wait times and communicating information as needed to Guests, Team Members, and Managers.",2,00011
7227,Greets Guests with a positive attitude and enthusiasm while performing multiple job functions. Smiles and greets Guests upon entering Midway.,2,00011
7228,Assists Guests by repairing and maintaining amusements equipment in a timely manner.,2,00011
7229,Loads and refills tickets in redemption games paying special attention to securing all ticket storage areas.,2,01011
7230,Assists the Guest with all requests and answers questions as needed and makes recommendations.,2,00011
7231,Bids farewell to Guests leaving. Ensures everything was satisfactory and invites Guests to return.,2,00011
7232,Notifies Manager of any Guest that is perceived to be unhappy.,0,00000
7233,"Responsible for stocking, displaying, and securing merchandise in all storage areas.",2,00011
7234,"Conducts merchandise inventory during and after shift, if applicable.",2,00011
7235,Checks for restocking of necessary supplies. Brings all areas up to standard. Discusses problem areas with Manager.,0,00000
7236,Reviews the cleanliness and organization of the Midway games. Ensures all games are clean and unobstructed.,2,00011
7237,Properly positions and set up displays to increase Guest traffic and promote sales.,2,00011
7238,Assists in daily maintenance and organization of tech room and storage areas.,2,00011
7239,"Efficiently and safely performs daily, weekly, monthly and quarterly game maintenance as directed by management.",2,00011
7240,Assists with general store maintenance as directed by management.,2,00011
7241,Assists other Team Members as needed.,2,00011
7242,"Must be friendly and able to smile a lot while working days, nights and/or weekends as required.",2,00011
7243,"Technical and/or electrical skills preferred, but not required.",2,00011
7244,Must demonstrate ability to clearly communicate with Guests and other Team Members.,2,00011
7245,"Work days, nights, and/or weekends as required.",2,00011
7246,Work off an extension ladder.,0,00000
7247,"Work in noisy, fast paced environment with distracting conditions.",0,00000
7248,Move about facility and stand for long periods of time.,2,00011
7249,Read and write handwritten notes.,2,00011
7250,Lift and carry up to 30 pounds.,2,00011
7251,"3+ years of business experience, including a proven track record of performance in strategy and sales operations.",2,00011
7252,2+ years Salesforce Administration,0,00000
7253,"Excellent executive presence, ability to drive adoption and build credibility with senior leadership.",2,00011
7254,Extensive experience and knowledge of sales operations and the ability to effectively communicate cross-functionally.,2,00011
7255,"Exceptional analytical, reporting, data manipulation, dashboard creation, and Business Intelligence skills",2,00011
7256,"Ability to quickly pivot, thrive in an agile environment, and meet critical deadlines",2,00011
7257,Other duties may be assigned,0,00000
7258,Work at a supportive and fast-growing startup with a fantastic team.,2,00011
7259,Make an impact in the lives of tens of millions of consumers.,0,00000
7260,Many office perks and great company benefits.,2,00011
7261,Collaborate and learn from other great team members.,2,00011
7262,Support in developing your skills and accelerating your career,2,00011
7263,Use forklifts & manual or electric pallet jacks to perform material handling duties within the facility & assist loading/unloading of trucks,2,00011
7264,"Responsible for the complete & accurate shipping of all products, maintenance of finished goods warehouse",0,00000
7265,"Support area goals for continuous improvement, by serving on ad hoc committees &/or teams as required",0,00000
7266,Assemble & label boxes,0,00000
7267,Palletize & wrap product according to specification,0,00000
7268,"Adhere to Brady's Attendance, Safety & other Company policies",0,00000
7269,Restock consumable items at end of every shift & as needed,0,00000
7270,"Maintains general housekeeping, clean production areas at end of every shift, & as needed",0,00000
7271,Provide basic support within production areas as needed & other duties as assigned,0,00000
7272,High school diploma or equivalent,0,00000
7273,1 year forklift experience in a manufacturing environment,0,00000
7274,Maintain strong attendance,0,00000
7275,Ability to work in a team environment,0,00000
7276,Ability to train others,0,00000
7277,Ability to read & follow verbal & written instructions,2,00011
7278,"Flexible in schedule to work overtime, nights & weekends as needed",2,00100
7279,Ability to lift 50 lbs repeatedly & stand for 100% of shift,2,00010
7280,"Ability to bend, twist, crawl, climb & reach to perform job duties",0,00000
7281,Must obtain forklift certification upon hire.,0,00000
7282,5+ years of manufacturing experience,0,00000
7283,Experience using SAP,0,00000
7284,"This is a part time position, 10 hours weekly.",0,00000
7285,"This position is flexible, can be done remotely, but some office hours required.",0,00000
7286,Willingness to travel throughout Central New York required.,2,00010
7287,Valid NYS Drivers License Required.,0,00000
7288,Utilizes current Agency and/or department specific software to complete assignments.,2,00011
7289,relevant: 2 years (Preferred),0,00000
7290,Bachelor's (Preferred),2,01000
7291,Create and maintain robust pipeline through aggressive outbound prospecting efforts.,2,00111
7292,Use sales cycle and selling skills to educate and qualify prospects.,2,00011
7293,Schedule and conduct presentations and product demonstrations.,2,00111
7294,"Create proposals, negotiate and close sales.",2,00011
7295,"Produce accurate and timely forecasts, develop account strategy and meet monthly, quarterly goals.",2,00011
7296,Maintain up-to-date prospect information in CRM,0,00000
7297,Bachelor's degree or equivalent real-world experience.,2,01000
7298,At least 2 year of experience in selling Software As A Service - SAAS.,0,00000
7299,"Experience in discovery processes, qualification, pre-call planning, call control, account development, and time management",2,00011
7300,Demonstrated ability to meet and exceed sales targets on a consistent basis,2,00011
7301,"Self-motivated individual, with strong follow up skills, who enjoys customer contact and problem solving.",2,00011
7302,Base salary with excellent sales commission.,0,00000
7303,Performance bonus every month you meet or exceed sales targets.,0,00000
7304,THE SKY IS THE LIMIT - You will have uncapped commission in a territory with limited competition.,0,00000
7305,Meet and create new clients in the K-12 industry and spread the Titan word,2,00011
7306,Be a product expert on our easy-to-use SaaS technology,0,00000
7307,"Drive client retention, renewals, upsells, and client satisfaction",2,00011
7308,Understand customer goals and key performance metrics and exceed those goals throughout the campaign,2,00011
7309,Be the Titan representative during K-12 trade show events and conference opportunities,2,00011
7310,"Prepare campaign insights reporting, including analysis and research and manage weekly campaign status documents for review",2,00011
7311,Work closely with Finance and Sales Support Specialist on billing set up and invoicing,2,00011
7312,Provide input on new processes and workflows as needed,2,00011
7313,"Focus on ensuring we maintain superior customer service levels, operational excellence and strategic insight",2,00011
7314,Experience in the K-12 sales account management platform,0,00000
7315,"Project and program management experience with knowledge of key concepts including phases, plans, deliverables, scope and tasks",2,00011
7316,"Ability to prioritize multiple responsibilities, balancing client deliverables on multiple projects as well as internal obligations",0,00000
7317,Competitive salary: Based on experience and performance.,2,00011
7318,"Health/Benefits: Medical, Dental, & Visual. Medical 95% paid by employer!",2,00010
7319,Unlimited PTO: We believe in work/life balance to reward are rock stars for delivering great results.,0,00000
7320,The Right Gear: All the bells and whistles you need to drive results.,2,00011
7321,"Managing client engagement and training contract fulfillment, including the operational processes necessary for contract fulfillment;",2,00011
7322,Managing grant implementation in collaboration with the Business Office; and,2,00011
7323,Providing research and development by delivering training programs to clients that may lead to new academic awards for degree-seeking students.,2,00011
7324,Generate leads for contracted sales or referral to other customized training representatives;,0,00000
7325,Meet with clients to assess professional development and training needs;,2,00011
7326,Write proposals and negotiate contracts with clients to provide services;,2,00011
7327,Market training and services;,2,00011
7328,Manage and oversee licensed and non-licensed program faculty and adjunct instructors.,2,00011
7329,Develop program budget and meet financial objectives to achieve annual revenue goals and gross margin;,2,00011
7330,Provide superior customer service and create long-term client relationships.,2,00011
7331,Associate degree and a minimum of 2-3 years of relevant work experience.,2,00011
7332,Demonstrated experience with sales and marketing of products and/or services;,2,00011
7333,Customer service skills sufficient to actively listen to and understand customer needs and provide accurate information as appropriate;,2,00011
7334,Practical professional experience in a business/industry environment;,0,00000
7335,Proven record of problem-solving experience;,0,00000
7336,Experience with employee training and development;,2,00011
7337,"Proficiency in interpersonal communications, curriculum development, and leadership skills;",2,00111
7338,Evidence of professional ethics;,0,00000
7339,Evidence of computer literacy; Microsoft office software applications;,0,00000
7340,Evidence of orientation to detail and organizational skills;,2,00011
7341,"2 years of experience in continuing education, customized training or related training field.",0,00000
7342,Established network of professional trainers/instructors and/or business or community partners for training and continuing education projects.,2,00011
7343,Cover letter of interest,0,00000
7344,Copy of all college transcripts,0,00000
7345,Lucrative Incentive Program,0,00000
7346,Communicate financial metrics to Senior Management.,0,00000
7347,"Supervise, coach, motivate and develop accounting staff with goal of retention, creating a positive work environment and improving skill sets.",2,00011
7348,Complete and manage company audits with our external accounting firm.,2,00011
7349,Maintain job cost analysis and develop overhead rates for job costing and inventory valuation.,2,00011
7350,Perform other duties as assigned,0,00000
7351,CPA or CMA certification preferred,0,00000
7352,Experience with ERP systems and manufacturing computer software (Sage MAS preferred).,2,00011
7353,Excellent critical thinking and problem-solving skills with ability to adapt quickly to business changes.,2,00011
7354,Previous proven supervisory experience.,0,00000
7355,"Intermediate to advanced user knowledge of Microsoft products (Excel, PowerPoint, Word, etc.)",0,00000
7356,Accounting: 8 years (Required),0,00000
7357,Bachelor's (Required),2,01000
7358,CPA or CMA (Preferred),0,00000
7359,"You will partner with other teams to define requirements, functionality, architecture and develop object oriented designs",2,00011
7360,You will assist in the mentoring and managing of a small team of engineers,2,00011
7361,Contribute to and benefit from our world-class build system and continuous integration services,2,00011
7362,Participate in Agile/Scrum iterative design and development process,2,00011
7363,You will have a demonstrated track record in successfully shipping multiple products. Ideally you will have at least 5-7 years experience.,0,00000
7364,"A very high degree of proficiency in developing firmware in C/C++ and any scripting language, preferably Python",2,00011
7365,Experience designing and implementing complex multi-threaded Linux embedded applications or device drivers,2,00011
7366,"Experience with Linux build systems, BSPs and debuggers",2,00011
7367,"You should be committed to a collaborative, respectful, accountable and inquisitive work style and working environment",2,00011
7368,"Experience with test infrastructure and QA tools such as: Jenkins, Bamboo, Artifactory, Jira, GIT, etc.",2,00011
7369,Understanding of RF concepts and/or experience developing firmware/embedded software for wireless communication products,2,00011
7370,Manage multiple large and complex projects with multiple diverse stakeholders.,2,00011
7371,"Manage and promote effective key strategic internal and external relationships with project stakeholders, management and delivery teams",2,00011
7372,Manage client expectations especially in the initiation phase,0,00000
7373,Independently work with IQS sales team to identify customer project requirements to support accurate project scoping,0,00000
7374,Facilitate creation of Statement of Work (SOW) and associated effort and cost,2,00011
7375,Manage change process and effectively communicate the impact to the client,2,00011
7376,Monitor and control project deliverables ensuring quality,2,00011
7377,Control project time and budget and escalate if budget or schedule is at risk,2,00011
7378,Identify and mitigate project risks and issues,2,00011
7379,Hold status meetings and effectively and efficiently communicate project status to internal and external stakeholders,2,00011
7380,Perform project closing activities including post review sessions,0,00000
7381,University degree in Computer Science or related field,0,00000
7382,PMP designation will be given special consideration,0,00000
7383,A self-starter and fast learner with the ability to work under pressure,2,00011
7384,"Working knowledge of Microsoft Office, including Microsoft Project.",0,00000
7385,"Proven leadership, communication, presentation and negotiation skills",2,00111
7386,The successful candidate will have a passion for excellence and will promote the same from their peers.,2,00011
7387,An ability to quickly pick up a technical understanding of solutions for customers,0,00000
7388,"Develop strategic relationships with RCG clients to schedule, prepare, and deliver technology reviews on a weekly basis",2,00011
7389,Engage with the network administrators or sales department with proper review follow ups tasks,0,00000
7390,Use review results to build fiscal budgetary and technical roadmaps for RCG clients,2,00011
7391,"Assist with maintaining the standards and best practices library (add, remove or changes of standards)",2,00011
7392,3-5 years professional experience in consulting or technical analysis,0,00000
7393,"Excellent verbal, written, interpersonal and presentation skills with the ability to communicate effectively with a wide variety of audiences",2,00111
7394,Ability to present complex solutions clearly to nontechnical C level executives,0,00000
7395,Superior work ethic and high energy level,2,00011
7396,Organization and time-management skills,2,00011
7397,Moderate to high level of understanding of technology solutions preferred,0,00000
7398,https://www.facebook.com/go2rcg/,0,00000
7399,Implement the sales plan by developing an effective production plan to meet the business goals.,2,00011
7400,Identify and adapt technological advances to meet the group's competitive objectives within the marketplace.,2,00011
7401,Ensure production operations are properly staffed and coordinated to perform duties effectively.,2,00011
7402,Lead/manage production operations capital planning and expenditures.,2,00011
7403,"Review and approve cost schedule reports, cost estimates, and manpower and facilities requirements forecasts.",2,00011
7404,"Collaborate with other departments in establishing and carrying out responsibilities, coordinating processes and tools and streamlining execution.",2,00011
7405,Develop and maintain a commitment to quality within production operations.,2,00011
7406,Implement changes for improving effectiveness of policies and procedures throughout operations.,2,00011
7407,"Formulate policies, programs, and objectives affecting the schedule, quality, and cost of manufactured products.",2,00011
7408,Direct and coordinate production according to quality and quantity specifications within cost objectives.,2,00011
7409,"Take an active role in the development, mentoring and coaching of staff.",2,00011
7410,"Work actively with HR to attract, develop, and retain high quality and diverse staff.",2,00011
7411,"Ensure compliance to all group systems, guidelines & policies.",0,00000
7412,Supervise and provide technical guidance to subordinates.,2,00011
7413,Coordinate with the Human Resource Department to accurately appraise performance of subordinates.,0,00000
7414,Work closely with staff to ensure employee related matters are handled in a timely manner.,0,00000
7415,Develop internal and external communications and reports as needed.,2,00011
7416,Work under limited supervision and/or direction leading in a dynamic and challenging production environment.,2,00011
7417,Promote and adhere to corporate and subsidiary policies and procedures.,2,00011
7418,Other Duties as assigned.,0,00000
7419,Proven leadership skills and hands-on manufacturing experience.,2,00011
7420,"Experience managing cable/harness, circuit card and electrical assembly production.",2,00011
7421,Domestic non-union multi-plant experience a plus.,0,00000
7422,10+ years' experience in plant/production management of Department of Defense government contracting.,0,00000
7423,10+ years with AS/ISO Quality experience and knowledge applied in a supply-chain manufacturing environment.,2,00011
7424,"Experience with quality processes such as PPATH, Six Sigma, Kaizen etc., inventory management and continuous improvement orientation.",2,00011
7425,"Excellent verbal, written and listening communication skills.",2,00011
7426,The ability to mentor junior leaders within the organization.,0,00000
7427,"Proficient with Microsoft Word Suite Word, Outlook, Excel, PowerPoint.",0,00000
7428,"Experience with Project Manager, Deltek or other shop management scheduling software.",0,00000
7429,"We maintain a drug-free workplace and perform post offer, pre-employment substance abuse testing.",2,00011
7430,Must be able to walk or stand on level and/or inclined surfaces and sit for extended periods of time.,2,00011
7431,Must be able to routinely climb / descend stairs.,0,00000
7432,On occasion must be able to lift 25 pounds.,2,00010
7433,"Must be able to routinely grasp or handle objects, use finger dexterity, bend elbows / knees, and reach above / below shoulders.",2,00011
7434,Works in a normal office environment with controlled temperature and lighting conditions,2,00011
7435,"Potentially supervise up to one, or more, Pricing Analysts",0,00000
7436,"Insure that necessary metrics are tracked, regularly reported, and analyzed, and recommend tactical pricing corrections, as needed",2,00011
7437,"Ad-Hoc analysis and financial modeling, as required",2,00011
7438,"5+ years in a pricing, financial planning, or financial analysis role",0,00000
7439,Background in telecommunications required,0,00000
7440,Background in enterprise Internet services preferred,0,00000
7441,Experience in working with a wholesale sales channel a plus,0,00000
7442,Exceptional analytical and spreadsheet modeling skills,2,00011
7443,Ability to multi-task and consistently meet deadlines,2,00011
7444,Excellent verbal and written communications and interpersonal skills,2,00111
7445,Ability to interact directly with superiors,0,00000
7446,"Self-directed, with demonstrated ability to, when warranted, take the initiative",0,00000
7447,"Install, configure, manage and troubleshoot all infrastructure devices including routers, switches and wireless.",2,00011
7448,"Ensure and maintain the infrastructures health, security, and stability at all four locations.",2,00011
7449,"Upgrade and maintain servers, workstations and mobile devices.",2,00011
7450,Manage licensing of devices and software.,2,00011
7451,"Strong knowledge of networking including Cisco, Fortinet and Ruckus devices.",2,00011
7452,"Experience configuring, troubleshooting and maintaining a corporate network a must.",2,00011
7453,Experience with Windows Server environments and Office 365.,2,00011
7454,Strong understanding of virtualization and VMWare is required.,2,00011
7455,Active Directory / LDAP / Group Policy.,0,00000
7456,Industry certifications a plus.,0,00000
7457,"Must be self-motivated, and willing to take on a variety of projects.",2,00011
7458,Want to build a culture of,0,00000
7459,and will treat the business as their own,2,00011
7460,to all by demonstrating impeccable character,0,00000
7461,Public accounting and/or internal audit experience,2,00011
7462,Experience within a public company working in-house,0,00000
7463,Knowledgeable in SOX compliance,0,00000
7464,Creates a positive and supportive work environment.,2,00011
7465,"Builds trust and respect through dependability, organization and follow through.",2,00011
7466,"Demonstrates adaptability, flexibility and creativity in problem-solving and is solutions-oriented.",2,00011
7467,"Bases decisions on analysis, experience, resources and circumstances. Prioritizes and acts decisively under pressure.",2,00011
7468,Demonstrates self-awareness and seeks opportunities for professional growth. Seeks and responds positively to feedback.,2,00011
7469,Partners with department manager to establish and maintain effective verbal and written communication systems.,2,00011
7470,Partners with department manager to ensure effective scheduling and labor allocation to meet business needs and labor budget.,2,00011
7471,Communicates in a professional and constructive manner. Responds to and follows through on emails and other communications in a timely manner.,2,00011
7472,Demonstrates an understanding of basic Human Resources concepts; works with resources at store level to increase knowledge.,0,00000
7473,"Acts as a steward of company resources and Vision/Mission/Values by training, modeling and promoting sustainable behaviors/operations.",2,00011
7474,Balances administrative tasks with presence on floor.,0,00000
7475,"Builds displays and arranges department products to make attractive presentations, highlighting featured/unique/seasonal items.",2,00111
7476,"Partners with department manager to plan for weekly ads, events and holidays using tools and reports.",2,00011
7477,Maintains professional vendor relationships.,0,00000
7478,Coordinates with Promotions department to plan and conduct in-store tastings.,2,00011
7479,Ensures customer special orders are accurately placed and delivered.,2,00011
7480,"Receives and unloads merchandise; checks quality, count and condition. Communicates any issues to management and merchandising team.",2,00011
7481,Stocks and rotates products with attention to product quality and expiration dates.,2,01011
7482,"Maintains the organization, rotation and cleanliness of back stock areas.",2,00011
7483,Assists customers with product selection. Shares product knowledge with customers. Makes recommendations and suggestions based on customer needs.,2,00011
7484,"Wraps, weighs and prices products according to department policy.",2,00011
7485,Assists with food preparation and production.,2,00011
7486,"Partners with department manager to plan, lead and analyze the monthly perishable inventory.",2,00011
7487,Observes all rules and policies as listed in the New Seasons Market Staff Handbook and Operations Manual.,2,00011
7488,Performs other duties and tasks as assigned.,2,00011
7489,Handles escalated difficult customer service situations and seeks solutions to delight the customer. Trains and coaches staff to do the same.,2,00011
7490,Demonstrates an awareness of trends in the industry.,0,00000
7491,"Ensures that department adheres to company invoice, credit, transfers and inventory procedures.",2,00011
7492,Demonstrates creativity in merchandising and utilization of products in order to increase sales and minimize waste.,2,00011
7493,"Leverages resources and labor to maximize efficiency, without compromising quality and service standards.",2,00011
7494,Participates actively in the maintenance and enrichment of a workplace safety culture.,2,00011
7495,Understands and enforces New Seasons Market work safety policies and guidelines set forth by OSHA and other regulatory agencies.,2,00011
7496,Identifies and addresses factors that contribute to the functionality of store and department equipment.,2,00011
7497,Understands and enforces New Seasons Market food safety policies.,2,00011
7498,"Demonstrates proficiency with emergency procedures, safety equipment and MSDS.",2,00011
7499,Frequent handwashing is required.,0,00000
7500,"Friendly and customer service oriented, with an interest in food and cooking.",2,00011
7501,Retail or grocery experience preferred.,0,00000
7502,Previous ordering/inventory management experience required.,0,00000
7503,Basic to intermediate math and computation skills required.,2,00011
7504,Intermediate to advanced computer proficiency required. Experience with Excel and food service inventory software preferred.,2,00011
7505,"Skills to manage financial results, including labor and profit margin.",2,00011
7506,"Skills to plan, prioritize and delegate work.",2,00011
7507,"Skills to train, coach and hold staff accountable.",2,00011
7508,"Skills to work independently, effectively manage own time and multi-task in a fast-paced environment.",2,00011
7509,Skills to adapt to the shifting priorities and needs of a retail environment.,2,00011
7510,Skills to exercise good judgment at all times.,0,00000
7511,"Self-motivated, with high attention to detail, quality and presentation.",2,01111
7512,Excellent written and verbal communication skills.,2,00011
7513,"Skills to collaborate and communicate effectively and professionally in a team environment and one on one with coworkers, supervisors and customers.",2,00011
7514,Skills to manage difficult customer interactions required.,0,00000
7515,"Skills to read, understand and follow through on verbal and written instructions.",2,00011
7516,Ability to maintain a flexible schedule in order to meet needs of the department.,0,00000
7517,Ability to reliably meet required work schedule and adhere to company attendance policy.,2,00011
7518,Continuously required to be on feet with a mix of standing and walking throughout shift. Sitting occasionally required.,2,00011
7519,"Continuously required to: lift and carry 1-10 pounds; use arms, hands and wrists; grasping/squeezing; reach at/above shoulder; reach below shoulder",2,00011
7520,Frequently required to: lift and carry 11-20 pounds; bend/stoop; twist,2,00011
7521,Occasionally required to: lift and carry 21-50 pounds; push and/or pull 1-40 pounds; crouch/squat,2,00011
7522,Frequency of climbing stairs and ladders dependent on location.,2,00011
7523,"There may be exposure to dust, mold, gluten, fragrances and other fumes and airborne particles, fresh fruits, vegetables, house plants, and flowers.",2,00011
7524,Work requires use of and working in proximity to common commercial cleaning agents.,2,00011
7525,This position works on or around moving machinery or moving parts; may include vibration.,0,00000
7526,Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well,0,00000
7527,Dedicated: Devoted to a task or purpose with loyalty or integrity,0,00000
7528,Team Player: Works well as a member of a group,0,00000
7529,Flexibility: Inspired to perform well when granted the ability to set your own schedule and goals,2,00011
7530,Self-Starter: Inspired to perform without outside help,0,00000
7531,Ability to Make an Impact: Inspired to perform well by the ability to contribute to the success of a project or the organization,0,00000
7532,Cleans and maintains sanitation standards in all interior and exterior areas of store and parking lot as directed by store management.,2,00011
7533,Performs basic bookkeeping duties. Records lost/damaged goods and store supplies using appropriate tools.,2,00011
7534,"Learn the ins and outs of all major advertising platforms we use, specifically in regards to Google Ads and Facebook Ads Manager.",2,00011
7535,"Perform regular maintenance and budgeting on active accounts, optimizing for improved performance.",2,00011
7536,"Assist in sales scopes and keyword research, providing useful data for potential clients.",2,00011
7537,"Build complete campaign strategies utilizing best practices, including campaign and ad group structure, keyword match types, and ad copy.",2,00011
7538,"Provide reporting insight to Brand Executives and clients, highlighting areas of success and areas of improvement.",2,00011
7539,"Stay up to date on industry trends via information resources like blogs, podcasts, and platform tools.",2,00011
7540,Passion for learning new things,0,00000
7541,"Ability to work in a fast-paced environment, especially with tight deadlines",0,00000
7542,"Excellent multi-tasking abilities, with the ability to prioritize tasks based on department need",0,00000
7543,"Strong analytical skills, with the ability to see trends and opportunities",2,00011
7544,"Strong Excel skills, a plus",0,00000
7545,"Detail-oriented personality, as well as excellent organizational skills",0,00000
7546,Comfortable speaking with clients regularly,0,00000
7547,"Experience working with digital advertising, a plus",0,00000
7548,"Google AdWords certified, a plus",0,00000
7549,Discover and define clinical and operational pain points and help convert into user stories and feature definitions for product development teams,2,00011
7550,Lead clinical solution design sessions as part of product definition process,0,00000
7551,Together with product management define & validate clinical operations analytics strategy to enable roadmap,0,00000
7552,Define customer change management / workflow policy and procedures impacted by new products,2,00011
7553,Support customer solution demonstrations,0,00000
7554,Work with value analyst to lead the collection and baselining of KPI/ROI data and support customer change management initiatives to achieve KPI/ROI,2,00011
7555,"Define and execute onsite clinical deployment of the solution (training, activation)",2,00011
7556,"RN, B.S in Nursing or related degree",0,00000
7557,Minimum of 5 years of related experience,0,00000
7558,"Experience with patient throughput, capacity management, and business process reengineering / transforming workflows critical",2,00011
7559,Direct experience related to command centers and centralized care models critical,2,00011
7560,"Experience with inpatient care areas ( e.g. telemetry, medsurg, transfer centers, ICU, ED)",0,00000
7561,Experience with optimizing patient admit / discharge methods important,0,00000
7562,Experience in software product development and informatics solutions highly desirable,2,00011
7563,Ability to navigate large cross-functional teams and influence direction,2,00011
7564,Strong clinical skills and knowledge of how the adoption of technology can impact workflow and influence patient progression and care coordination,2,00011
7565,Are you a strategic and client-focused sales expert proficient in the business needs of government and education organizations?,2,00011
7566,Can you commit to a consultative sales position guiding institutions through the selection of fiber-based networking and managed solutions?,2,00011
7567,Do you desire a competitive salary with an uncapped sales commission and a focus on professional development?,2,00011
7568,Competitive Salary with Sales Incentives,0,00000
7569,"Health, Vision and Dental Insurance",2,00011
7570,100% Company Match 401(k) up to 6%,0,00000
7571,Company Funded Retirement Accumulation Plan for an Additional 3%,0,00000
7572,Education Assistance,0,00000
7573,Child Care Assistance,0,00000
7574,"Paid Holidays, Personal Days, Sick Days and Vacation",2,00011
7575,Employee Discount on Spectrum Services,0,00000
7576,Be a compelling member of the sales team through the achievement of monthly sales and revenue goals.,2,00011
7577,Set up successful sales by navigating government and education procurement processes.,2,00011
7578,Entice clients by creating and presenting product proposals that align with their needs.,2,00011
7579,Improve client satisfaction by traveling to client sites to manage field sales activities.,2,00010
7580,"Drive the sales process by identifying target markets, organizations and contacts for product portfolios.",2,00011
7581,"Maintain an accurate client database while building a network through referrals, prospecting calls, trade shows and peers.",2,00011
7582,Qualify leads through the submission of a return on investment (ROI) and accompanying analyses.,2,00011
7583,Conduct tactful and mutually beneficial contract negotiations and conversations with C-Level executives and key decision makers.,2,00011
7584,Three or more years of sales experience with a proven record as a top performer and closer,2,00011
7585,Three or more years of industry experience with outside telecommunications related sales,0,00000
7586,Deadline-driven with the ability to multi-task,0,00000
7587,Quick learner that can apply knowledge in a team environment,0,00000
7588,Strong interpersonal communication skills,2,00111
7589,Fluent in written and spoken English,2,00011
7590,"Two or more years of experience in data, voice, cloud, video solutions or premise-based sales",0,00000
7591,"Experience working in, or working with, state/local government and/or education",2,00011
7592,"Strong network building, negotiation, and closing skills",2,00011
7593,"Proficient in Microsoft Word, Excel, PowerPoint, Outlook and Visio",2,00011
7594,Experience in business-to-business (B2B) and telephone sales including prospecting calls,2,00011
7595,Positive attitude and confidence when presenting technical information to high-level clients,2,00011
7596,Coachable with a proven ability to work independently,0,00000
7597,Telecommunications industry knowledge,0,00000
7598,Familiar with Spectrum Enterprise product suite,0,00000
7599,Providing superior customer service,0,00000
7600,Working closely with the Community Manager in the smooth running and operation of the apartment property,2,00011
7601,"Good written communication for correspondence, resident notices, etc.",2,00011
7602,"Understanding and managing budgets, coordinating vendors, service agreements inventory and supplies",2,00011
7603,"Monitoring leases, rent increases, late payments, collections, evictions, tenant move-ins and move-outs",2,00011
7604,"Inspecting community grounds, vacancies, and common areas to ensure they are in top condition",2,00011
7605,Keeping tabs on the competition and presenting creative leasing and marketing ideas,2,00011
7606,Building and managing a motivated and trustworthy team,2,00011
7607,Leasing responsibilities,0,00000
7608,"Warm, friendly and service-oriented personality",2,00011
7609,Strong written and verbal communications skills,2,00011
7610,Appearance and demeanor appropriate for upscale properties and clientele,2,00011
7611,Pride in your work and your community,2,00011
7612,Organized and detail-oriented,2,00011
7613,An aptitude for financials and experience working with a budget,2,00011
7614,"Computer skills including Microsoft Office, email and Internet platforms",2,00011
7615,Physical requirements are minimal,2,00010
7616,Ability to be on feet for extended periods of time,0,00000
7617,Ability to work at a desk in front of a computer for extended periods of time.,0,00000
7618,High School Diploma or equivalent,0,00000
7619,2+ years of property management experience,0,00000
7620,"Bookkeeping experience, preferably in a role with 200+ units",0,00000
7621,Experience in writing and maintaining budgets,2,00011
7622,Experience with Yardi Voyager property management software,0,00000
7623,"General office, computer, and sales skills",2,00011
7624,"Great benefits, including full medical, dental and vision",2,00011
7625,401(k) with 100% vested company match,0,00000
7626,Paid holidays and vacation,2,00011
7627,"Steady, stable full-time work with an established and well-respected apartment company",2,00011
7628,A great group of people working together in a real team atmosphere,0,00000
7629,Understanding of both syndicated and household panel data (Nielsen and/or IRI),2,00011
7630,"Working knowledge of Business Intelligence software such as Microstrategy, Tableau, QlikView, or Business Objects",0,00000
7631,Skilled at developing relationships with clients to become a trusted and value-added business partner,2,00011
7632,Excellent oral and written communication skills,2,00011
7633,Strong organizational and project management skills,2,00011
7634,"Strong presentation skills, particularly with training customers in a technological area",2,00101
7635,"Ability to easily walk people through an entire process, step by step, and create a story to increase understanding of the data",2,00011
7636,"Proven analytic skills: conceptualizing, analyzing, deriving insights from data, and designing an execution plan to achieve success on our platform",2,00011
7637,Ability to travel up to 30% to new clients for onsite trainings and meetings,2,00011
7638,BA/BS Degree from an accredited institution,0,00000
7639,Must live within 50 miles of the territory and possess the ability to travel domestically and stay overnight as necessary,2,00011
7640,Minimum of 4 years of previous Pharmaceutical Sales experience required and/or oncology clinical experience,2,00011
7641,"Substantial experience working with key thought leaders or high influence customers in large group practices, hospitals, or managed care organizations",0,00000
7642,A demonstrated track record of success and accomplishment with previous pharmaceutical sales experience,2,00011
7643,Demonstrated high degree of business acumen,0,00000
7644,3-5 years of Oncology sales experience,0,00000
7645,"Promote broad portfolio of products (up to 9 total); Strong knowledge of disease states, therapeutic areas, and products",2,00011
7646,Deep knowledge of applicable customers and markets (prescribers/HCPs/institutions/ organizations),2,00011
7647,Generate demand for Pfizer products in assigned accounts,0,00000
7648,Strategic account selling and management skills,2,00011
7649,Develop comprehensive territory/account/customer plans to drive achievement of desired objectives,0,00000
7650,Maintain relationships throughout institutions,0,00000
