,jobrequirements,bias,againstgroup
4160,Preferred location of West Coast,0,00000
4161,Travel across the region is required as needed at 50%,2,00010
4162,Create and execute an annual trade show and event strategy in coordination with marketing and business leaders,2,00011
4163,Plan and organize trade shows from start to finish with attention to planning and time constraints,2,01011
4164,"Organize all logistics for the trade show including booth, product, and display set-up, organization, and dismantling",2,00011
4165,"Lead promotional activities, including in-booth events, giveaways, talent, and speakers for the events",2,00011
4166,"In collaboration with marketing, create awareness for the event, including public relations, advertising, social media, and email marketing.",2,00011
4167,Prepare budgets and ensure adherence,2,00011
4168,"Source and negotiate with hotels, vendors, and suppliers",2,00011
4169,"Coordinate operations for up to 35 trade shows a year including logistics, staffing, organization, and developing business objectives",2,00011
4170,Work and attend trade shows and oversee the set-up and dismantling activities,2,00011
4171,Manage booth properties and vendors,2,00011
4172,Track all aspects of each trade show including financial and success metrics,2,00011
4173,Acts as a brand champion and ensures brand consistency in all program deliverables,2,00011
4174,"Develop news releases, advertorials, datasheets, marketing brochures, and other marketing materials",2,00011
4175,Edit and proof as needed Customer service posts and content,2,00011
4176,"In collaboration with marketing and sales, develops merchandising, displays, and other point-of-purchase materials",2,00011
4177,"In coordination with Director of Global Online, execute email marketing campaigns across targeted audience segments to drive awareness and conversion",2,00011
4178,Track and report on campaign metrics,2,00011
4179,Must have valid Passport and be available to travel 25% of the time to international and domestic trade shows,2,00011
4180,Excellent writing and editing skills,2,00011
4181,Good organization and communication skills,2,00011
4182,3 - 5 years of marketing experience,0,00000
4183,"A flexible, can-do attitude",0,00000
4184,"B.A. degree in marketing, communications, or similar",2,00011
4185,1- 3 years prior trade show management experience,0,00000
4186,DIY and home improvement enthusiast,2,00011
4187,Trade Shows: 1 year (Preferred),0,00000
4188,Marketing: 3 years (Preferred),0,00000
4189,"Las Vegas, NV (Required)",0,00000
4190,United States (Required),0,00000
4191,"Stable -- traditional, stable, strong processes",0,00000
4192,Own the development and execution of a consumer strategy that helps Repatha achieve its marketing and business objectives.,2,00011
4193,Deliver breakthrough and impactful creative campaigns across channels,2,00011
4194,"Lead overall media strategy, measurement, and optimization",2,00011
4195,Manage patient experience initiatives and adherence programs,2,00011
4196,Provide strategic focus and direction for market research plans to generate insights that impact the business,2,00011
4197,Partner with consumer agencies to hold them accountable to the highest standards of performance,0,00000
4198,Lead cross-functional teams to gain alignment with internal and external partners both strategically and tactically,2,00011
4199,Be the designated lead for Consumer-related assets in the legal/medical/regulatory review process,0,00000
4200,"Oversee consumer marketing budget, including media investments",0,00000
4201,Prior experience in both Pharmaceutical and Consumer Package Goods marketing,2,00011
4202,"Experienced in developing multi-channel media plans, including innovative digital, social, mobile, public relations, and advocacy initiatives",2,00011
4203,Strong ability to both lead and influence cross-functional teams effectively,2,00011
4204,"Strong communication effectiveness: effectively engage, connect, and influence senior management and the sales and marketing organizations",2,00011
4205,Ability to translate and communicate complex information/strategies into simple and impactful execution plans,2,00011
4206,relevant: 1 year (Required),0,00000
4207,Peachtree: 1 year (Required),0,00000
4208,office assistant: 2 years (Preferred),0,00000
4209,10 Key: 1 year (Preferred),0,00000
4210,Actively manages and maintains relationships with strategic commercial customers and supports the ongoing relationships with these clients.,2,00011
4211,Ensures that the customer receives consistent service delivery in all locations.,0,00000
4212,Ensures that the equipment assessment is conducted; either participates in the assessment or conducts the assessment.,0,00000
4213,Works cooperatively and effectively with center staff to ensure high-quality service to the customer.,2,00011
4214,Performs similar/other duties as needed or assigned.,0,00000
4215,"Familiar with commercial service sales concepts, practices, procedures, and processes.",2,00011
4216,Excellent communication skills with strong relationship-management and coaching skills.,2,00011
4217,Ability to build long-term relationships with customers.,0,00000
4218,"Ability to work cooperatively with technical, administrative, and support staff.",2,00011
4219,Self-starter and self-motivated with a desired to learn and to grow the business.,2,00011
4220,Proficient with computers and with Microsoft Office and Outlook; experience with contact-management software and databases.,2,00011
4221,Effective organizational and time-management skills.,2,00011
4222,Ability to manage multiple priorities simultaneously.,0,00000
4223,Familiarity with the commercial HVAC industry is preferred.,0,00000
4224,B2B: 1 year (Required),0,00000
4225,Tuition reimbursement,0,00000
4226,"Produce sales gains, by providing customer service.",0,00000
4227,Meet or Exceed Company Objectives in all measurable areas of the business.,0,00000
4228,"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,00011
4229,"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",2,00011
4230,Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,00000
4231,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
4232,"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",2,00011
4233,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",2,00011
4234,"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",2,00011
4235,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
4236,"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",2,00011
4237,"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",2,00011
4238,"Performs work of subordinates, as needed.",0,00000
4239,Communicate with employees at all levels of the company.,0,00000
4240,Other duties as assigned.,0,00000
4241,"Established ability to produce sales results, while minimizing loss.",0,00000
4242,"Proven supervisory skills, with capacity to deliver training material and assess retention.",2,00011
4243,Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,00111
4244,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
4245,Ability to lift up to 50 pounds.,2,00010
4246,Ability to climb a ladder and work with hands overhead.,2,00011
4247,Standing required for up to 100% of the work time.,2,00010
4248,Ability to work unsupervised.,0,00000
4249,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
4250,"Prepare, distribute, and execute all organizational aspects of VAPs, gift sets, and special orders for the local market.",2,00011
4251,Responsible for the coordination and time of all special packaging for warehouse management.,2,00011
4252,Updates all sales personnel to applicable marketing directions from suppliers. Submits updates on all current programs to sales management.,0,00000
4253,"Educates sales teams on brand-specific opportunities, marketing activities, and sales levers.",2,00011
4254,Build local market business plan with suppliers and ensure communication and execution within local sales team,2,00011
4255,"Ensures that details, goals, and profitability align with focus of market on incentives before sending to VP for approval.",2,00011
4256,Working knowledge of supplier funds and balances.,2,00011
4257,"Requires a current, valid state driver's license",0,00000
4258,Ability to meet vehicle insurance requirements as defined by the Company.,0,00000
4259,Ability to travel occasionally.,2,00010
4260,Spanish bilingual abilities a plus.,0,00000
4261,Required minimum education: High School Diploma or GED,0,00000
4262,At least 2 years Administrative experience.,0,00000
4263,Front desk receptionist experience.,0,00000
4264,Ability to write routine reports and correspondence. Ability to speak effectively with groups of customers or employees of the organization.,2,00011
4265,"Ability to apply common sense understanding to carry out instructions furnished in written, oral, or diagram form.",2,00011
4266,Proficient knowledge of Word Processing software; Spreadsheet software and Database software.,2,00011
4267,"Independently and/or collaboratively conceive, initiate, and apply for the acceptance of new projects",2,00011
4268,Design model systems for proof-of-concept studies,0,00000
4269,Develop next generation sequencing methods and perform data analysis/interpretation,2,00011
4270,Develop target enrichment approaches utilizing multiplex PCR and/or capture methods,2,00011
4271,Automate and streamline workflows for easy adaptation in the clinical laboratory,2,00011
4272,Design and execute appropriate analytical verification studies,2,00011
4273,"Perform data analysis with graphical representations of findings using appropriate software (R, Excel, JMP)",0,00000
4274,Contribute to the team focusing on non-invasive prenatal testing and other molecular diagnostic assay development,2,00011
4275,"Document all work in the form of laboratory notebook, study reports, summary reports and presentations",2,00111
4276,Present data clearly and concisely at departmental meetings and project meetings,2,00011
4277,Participate and present findings at conferences,2,00011
4278,Publish scientifically relevant data in peer reviewed journals,0,00000
4279,"Participate in the development of patent applications, if applicable",0,00000
4280,Minimum 3 years' experience with creation and optimization of next generation sequencing-based assays,2,00011
4281,Minimum 3 years' experience with targeted NGS enrichment technologies,0,00000
4282,Strong background in experimental design and assay optimization.,2,00011
4283,Strong background in data analysis using statistical software packages including R or JMP,0,00000
4284,Invoicing of sales orders into SAGE 100 accounting software in a timely and accurate manner.,2,00011
4285,Updating and reconciling sales boards.,2,00011
4286,Reconciliation of daily sales invoices to customer payments.,0,00000
4287,Filing and organizing daily and monthly files.,2,00011
4288,Any other duties assigned by the VP of Finance.,0,00000
4289,"Excellent computer skills, including SAGE 100, Microsoft Dynamics, and Microsoft Office products.",2,00011
4290,"Excellent communication skills, both verbal and written, with internal and external clients. A positive and professional phone demeanor is required.",2,00011
4291,Must be able to Multi-Task.,0,00000
4292,Must have the ability to deal with high volume and work in a fast-paced environment.,2,00011
4293,"Oversee the development of our product marketing playbook, including positioning, packaging, and ideal customer profiling",2,00011
4294,"Capture and synthesize market intelligence from buyers, users, competitors",2,00011
4295,Assess the effectiveness of our product marketing programs and report back to the business on results and required changes,2,00011
4296,"Plan the launches of net-new products and releases of existing products, and manage the cross-functional implementation of the plan",2,00011
4297,"Understand and support our sales channels through training, education and the creation of marketing collateral, presentations and case studies",2,00111
4298,"Create and publish various thought-leadership content, including case studies, webinars, blog posts and whitepapers",2,00011
4299,Highly motivated and results oriented,2,00011
4300,Ability to develop detailed marketing plans and manage to timelines and budgets,2,00011
4301,Quantitative and analytical with exceptional ROI-tracking skills,2,00011
4302,Exceptional writing skills,2,00011
4303,Creative and design abilities,2,00011
4304,Strong communication and presentation skills,2,00111
4305,Enthusiastic and energetic team player,2,00011
4306,A strong understanding of the communications industry,2,00011
4307,Required: minimum 5 years experience in business-to-business product marketing,0,00000
4308,"Required experience: data services, software products, marketing technology, marketing analytics",0,00000
4309,Direct experience working with communications / PR teams,2,00011
4310,"Bachelor's Degree in Chemical, Mechanical, Industrial Engineering or closely related discipline",2,01000
4311,Minimum of 5 years of technical sales experience in water processes and chemical treatment,2,00011
4312,"Ability and willingness to travel within territory, as required",2,00011
4313,"Ability and willingness to reside in assigned region, or within customer proximity requirements, as required",2,00011
4314,"Ability and willingness to comply with stringent drug testing and background check requirements set by customer safety requirements, as required",2,00011
4315,"Basic Computer Skills including MS Office, and other software programs within a Windows environment",2,00011
4316,"Experience managing technical teams,sales team or field service team.",0,00000
4317,"Strong, inclusive leadership skills Ability to deliver strong commercial results",0,00000
4318,Ability to deliver timely feedback to team to achieve desired impact,0,00000
4319,Ability to reward and recognize individual and team achievements,2,00011
4320,"Ability to prioritize multifaceted, fast paced job tasks",0,00000
4321,Able to effectively manage time and budget or expense parameters,2,00011
4322,Strong oral and written communication skills,2,00011
4323,Strong interpersonal and leadership skills,2,00111
4324,"Be focused on growing and maintaining customer base, while coaching and mentoring the sales representatives in the field of assigned territory",2,00011
4325,Be responsible for growth of new accounts as well as focus on maintaining existing accounts,0,00000
4326,Work with current customers and prospects to meet desired sales and service needs,2,00011
4327,Work with Growth/Corporate Accounts Team to create sales campaigns to sell new to businesses,0,00000
4328,Train / coach sales representatives in the assigned territory on role responsibilities,0,00000
4329,"Outline, present and sell the value of products and services that can benefit customer needs",2,00011
4330,Conduct required training of operating personnel to ensure their understanding of the parameters under which their equipment operates,0,00000
4331,Build upon internal relationships and develop strong relationships with customers,2,00011
4332,Ensure profitability of accounts within assigned territory through proper pricing and contract management as well as service time,2,00011
4333,Partner with peers and management to enhance selling techniques and approaches,2,00011
4334,"Coordinate relationships and interface with Commercial Operations, Technical Marketing, Product management and other functions",2,00011
4335,Provide accurate quarterly sales forecasts,0,00000
4336,Lead a strong EH&S culture across your Area.,0,00000
4337,"BA or BS degree, in bio-science/life-science, business management or a related field.",0,00000
4338,Emphasis in molecular and cell biology and related applications preferred.,2,00011
4339,"5+ years of demonstrated success managing complex, solution oriented sales process within the life sciences industry.",0,00000
4340,Competencies with all aspects of strategic selling and large account management.,2,00011
4341,Lead generation and early stage sales opportunity qualification,2,00011
4342,"Actively nurturing and prospecting into new named accounts through outbound calls, emails and marketing campaign follow-ups",2,00011
4343,"Coordinating sales efforts, messaging and campaigns with the regional sales manager",2,00011
4344,Efficiently leveraging SalesForce.com CRM to manage and track all activities related to sales opportunities,2,00011
4345,Requires up to 10% travel,2,00010
4346,"Underwrites FHA loans to verify for completeness, accuracy, and compliance",2,00011
4347,"Reworks loans to new terms, identifies additional conditions as needed to insure a viable credit decision",0,00000
4348,"Exercises good judgment, conducts reasonableness tests and issues quality decisions",2,00011
4349,Determines accuracy and completeness of files; ensures processes are consistent,2,00011
4350,"Demonstrates proficiency in automated underwriting systems (DU, LP)",0,00000
4351,Maintains pre-established service level standard of decisions within a time frame set by the company,0,00000
4352,"Communicates regularly with sales team, processors and management",2,00011
4353,Assists in the preparation of repurchase responses and/or rebuttal reviews,2,00011
4354,Ability to function in a fast paced ever-changing environment.,0,00000
4355,Minimum 5 years of current frontline mortgage DE Underwriting experience required,0,00000
4356,ACTIVE CHUMS ID DE required,0,00000
4357,Handle and ensure that post-sales activities are successful,2,00011
4358,Cross-selling and up-selling new products and services,2,00011
4359,Handle the renewal process of NetBeez customers,0,00000
4360,Maintain regular communications and QBRs with customers to assure that value is consistently delivered by products and services offered,2,00011
4361,Identify and address any impediments that may challenge the successful use of products and services,2,00011
4362,"Gathering quotes, customer testimonials, and identify customer references",2,00011
4363,Maintaining accurate customer records on the company's CRM tool,0,00000
4364,Track and be responsible for customer satisfaction metrics,2,00011
4365,Any other duties assigned,0,00000
4366,2+ years of experience and proven track record in technical support or sales,2,00011
4367,"Familiar with networking principles, WiFi, TCP/IP, DNS, HTTP, and Voice-over-IP",2,00011
4368,"Working knowledge of Linux, virtualization, and software containers",2,00011
4369,Exceptional written and verbal communication skills,2,00011
4370,Experience with tools like Salesforce or similar CRMs,0,00000
4371,Proactively addresses problems and concerns for both residents and employees.,2,00011
4372,Transfer telephone service to cellular telephone or appropriate extension when away from desk and maintain answering protocols.,2,00011
4373,Assist Executive Director with day-to-day clerical office work.,2,00011
4374,Maintains financial accounts by accurately recording daily purchases.,0,00000
4375,Contributes to team efforts by communicating information properly and thoroughly.,2,00011
4376,"Exhibit respect, professionalism, and courtesy consistently and to reject any attempts at negative gossip.",2,00011
4377,"Create and develop a culture of open communication throughout the community both within and between departments, employees, and residents.",2,00011
4378,Follow information processes as well as consistently looking for new ideas and promoting innovation within the community.,2,00011
4379,Maintain compliance with all departmental recordkeeping requirements.,0,00000
4380,"Monitor emergency call system and respond via set protocol, and maintains and employs knowledge of most current emergency procedures and manuals.",2,00011
4381,"Participate in resident orientations by explaining amenities, routines, and expectations of the Community and your department.",2,00011
4382,Participate in all training offered by employer.,0,00000
4383,Assist residents in scheduling resident transportation.,2,00011
4384,"Performs cleaning of designated areas, in accordance with cleaning schedule.",0,00000
4385,"Promptly answers emergency call system, telephone and paging systems.",2,00011
4386,Respond immediately to resident requests.,0,00000
4387,Participates in voluntary and mandatory on-going education and in-service training.,2,00011
4388,Uses effective verbal and non-verbal communication to present information in a positive and non-threatening way.,2,00011
4389,"Observes and reports resident physical and emotional condition changes, using appropriate terminology and abbreviations.",2,00011
4390,Applies non-sterile bandages/dressings and applies anti-embolism stockings (TED hose).,2,00011
4391,Demonstrates an understanding and support of Resident Rights.,2,00011
4392,Provides basic emergency care as determined by the emergency needs of the residents by providing basic first aid.,0,00000
4393,Perform other duties as assigned.,0,00000
4394,Candidate must be at least eighteen (18) years of age,0,00000
4395,"Shall have a high school diploma, or equivalent.",0,00000
4396,"Able to read, write, understand and communicate in English at a minimum of 8th grade proficiency.",2,00011
4397,"Be proficient at Microsoft Word, Excel, Outlook, and Google Docs.",2,00011
4398,"Possesses clear verbal and written communication skills, with attention to detail.",2,01011
4399,Able to follow written and verbal directions and apply practical problem solving skills as needed.,2,00011
4400,Positive and energetic attitude.,2,00011
4401,Professional in appearance and conduct.,2,00011
4402,Must be criminally cleared by background check.,0,00000
4403,Must be able to work varying hours as needed with reliable means of transportation.,0,00000
4404,"Outstanding benefits package (including medical, dental, vision, life insurance)",2,00001
4405,401(k) plan with matching company contribution,0,00000
4406,Generous holiday and paid time off schedules,2,00011
4407,Tuition Assistance Program,0,00000
4408,Employee Referral Bonus Program,0,00000
4409,Ongoing professional development training,0,00000
4410,"Visible, exciting work supporting sales of cutting edge technology and workflow solutions.",2,00011
4411,Support of all media campaigns including implementation through optimization and reporting.,2,00011
4412,Establish best practices and optimization strategies for campaigns utilizing DSP platforms,2,00011
4413,Contribute to clients' business growth by identifying new opportunities and encourage planning teams to implement creative solutions,2,00011
4414,Maintain knowledge of media technology buying platforms and analytics tools,2,00011
4415,"Deliver insight into the implications of campaign constraints, such as scale, ramp up time, creative used and cost per conversion",2,00011
4416,Bachelor Degree Required (quantitative field preferred),0,00000
4417,"Understanding of campaign success metrics: conversions, pacing, target CPAs, etc.",0,00000
4418,Experience with DSP platforms,0,00000
4419,"2-4 years minimum experience in display campaigns, DSP and/or SEM, Social",2,00011
4420,Expert with various ad-server technologies,0,00000
4421,dsp: 1 year (Required),0,00000
4422,facebook.com/winstarinteractive,0,00000
4423,"Specific knowledge in Unite, vPro, Intel® Active Management Technology (AMT) and Intel® Authenticate preferred.",2,00011
4424,"Excellent verbal, written and team-member communication skills",2,00011
4425,Multi-task oriented with the ability to work under pressure during busy times,0,00000
4426,Detail oriented and organizational skills,2,00011
4427,Professional demeanor and appearance,2,00011
4428,Ability to work well in a team environment as well as independently,0,00000
4429,"Dependable and hardworking with a positive, team-player attitude",2,00011
4430,Working knowledge of a business computer system with the ability to learn new software programs as needed,0,00000
4431,Familiar with Healthcare Electronic Medical Records systems,0,00000
4432,"Experience with dispensing, fitting and adjusting eye wear to patient satisfaction",2,00011
4433,Ability to assist patients with proper frame and lens add-on selections,2,00011
4434,Ability to use manual and automatic lensometer,2,00011
4435,Perform minor frame repairs,0,00000
4436,Placing and filling orders for glasses and contacts with local optical shop and insurance companies,2,00011
4437,Familiar with obtaining prior authorization from insurance companies,0,00000
4438,Familiar with insurance benefits and explaining these benefits to patients is a plus,2,00011
4439,Knowledge of current optical fashion trends is a plus,0,00000
4440,Communicate with patients face-to-face as well as over the phone in a professional manner,2,00001
4441,Ability to communicate with and properly handle patients that are unhappy,2,00011
4442,Contact lens insertion and removal a plus,2,00011
4443,Customer service and sales skills to provide an excellent experience for each of our patients,2,00011
4444,Previous experience in optical sales a plus,0,00000
4445,Experience with working directly with physicians a plus,0,00000
4446,High School d\diploma or GED required,0,00000
4447,"Must be able to work Monday through Friday 8:00 am - 5:00 pm with some flexibility to work a 40 hour work week, maximum",0,00000
4448,3 years Optical Experience a plus,0,00000
4449,relevant: 3 years (Preferred),0,00000
4450,High school or equivalent (Required),0,00000
4451,Optician (Preferred),0,00000
4452,United States (Required),0,00000
4453,Dependable -- more reliable than spontaneous,0,00000
4454,People-oriented -- enjoys interacting with people and working on group projects,2,00011
4455,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
4456,"A job for which all ages, including older job seekers, are encouraged to apply",0,00000
4457,Open to applicants who do not have a college diploma,0,00000
4458,Train and strictly enforce all operational safety procedures and policies,2,00011
4459,"Planning, scheduling and administering a number of jobs for a significant multi-million-dollar division budget",2,00011
4460,"Ensure that all site development jobs are completed according to plans, are within budget and according to deadlines",2,00011
4461,Collaborate with Division Leader to set yearly goals and Divisional Budgets.,2,00011
4462,Develop and track to a monthly divisional Profit and Loss Statement (P&L.),2,00011
4463,"Delivering timely and accurate reports, financials, schedules and budgets.",2,00011
4464,"Representing the Company effectively, interfacing and building relationships with owners, clients, architects, general contractors and subcontractors",2,00011
4465,"Delivering timely and accurate reports, financials, schedules and budgets.",2,00011
4466,Continually track and develop field supers and crews based on labor schedules and budgets.,2,00011
4467,Monthly cost to complete management for close of month.,0,00000
4468,An open and candid communicator with strong leadership abilities and a high level of credibility based on performance within the field.,2,00011
4469,Has the ability to problem solve and resolve conflict through sound decision making in a fast-paced field environment.,2,00011
4470,"Has the highest level of ethics and integrity and has a record of performance that demonstrates vision, innovation and creativity.",2,00011
4471,A background in strategic development or implementation of new organizational processes is highly desirable.,0,00000
4472,"Proficient with computer software programs including MS Office suite (Word, Excel and Outlook)",2,00011
4473,Customer service experience,0,00000
4474,Bi-lingual preferred (Spanish/English),0,00000
4475,"Paid Time Off, including vacation, holidays, and sick time",2,00011
4476,"Medical, Dental, and Vision plans (partially subsidized by Company)",2,00011
4477,Term Life Insurance and Long-Term Disability (fully subsidized by Company),2,00011
4478,401k Retirement Plan with Company match at $.25/dollar,0,00000
4479,"Company provided laptop, mobile phone, and assigned take-home vehicle",2,00011
4480,Good base hourly rate,0,00000
4481,Commissions that could earn you $50 or more per hour,0,00000
4482,"Ability to earn $100,000 or more per year",0,00000
4483,Unlimited Supply of Leads,0,00000
4484,Flex hours as our company is open Mon-Fri from 9a to 6p,0,00000
4485,Ability to work full-time or part-time,0,00000
4486,Casual work environment,0,00000
4487,Encourage and reward hard work,2,00011
4488,Room for advancement,0,00000
4489,Office building located right off 355/53,0,00000
4490,Close to all Major Highways,0,00000
4491,Minutes from Woodfield Mall,0,00000
4492,relevant: 1 year (Preferred),0,00000
4493,customer service: 1 year (Preferred),0,00000
4494,Associate (Preferred),0,00000
4495,Be the expert on our buyers; Create and update buyer personas and be the voice of the buyer internally and externally,2,00011
4496,"Be able to demonstrate our top differentiators and articulate the strengths, weaknesses, opportunities and threats for various products",2,00011
4497,"Support and guide internal marketing partners in developing, producing, and delivering high quality materials in demand campaigns",2,00011
4498,Partner with Product Management to guide the evolution of our product roadmaps,0,00000
4499,"BA/BS degree in marketing, communication, or other relevant field preferred",2,00011
4500,Have strong interpersonal skills to engage with technical and sales communities,2,00111
4501,Experience in insurance or financial services preferred,0,00000
4502,Project management skills and attention to detail,2,01011
4503,Proficiency in MS Office,0,00000
4504,"Excellent verbal communication, presentation skills, and writing proficiency",2,00111
4505,High performer who consistently meets/exceeds personal MBOs but thrives in a team environment,0,00000
4506,Verifying labor data collection on manufacturing orders and recording time in Great Plains including validation against labor standards.,2,00011
4507,"Verifying component quantity and build quantity of manufacturing orders, and recording the receipt of manufacturing order through Great Plains.",2,00011
4508,Entry and verification of Purchase Order Receipts.,2,00011
4509,Updating our Finished Goods shortage list (Hit List) daily.,0,00000
4510,"Processing Sales Order Returns, Bin Transfers in Great Plains.",0,00000
4511,Printing Manufacturing Orders for daily production release from Great Plains.,0,00000
4512,Printing Sample Sales Order Pick Lists including documentation as required by regulations.,0,00000
4513,Generating Weekly Stock Count Variance Reports for Production and Warehouse Management.,2,00011
4514,Producing and distributing reports on soon to expire inventory to management (and Sales for finished good items).,2,00011
4515,"Weekly maintenance of production and warehouse staff attendance, clock in/ out times in web-based time and attendance software.",2,00011
4516,Documenting personal paid time off/ sick time in web-based time and attendance software.,2,00011
4517,Weekly production and warehouse attendance reporting to department managers.,2,00011
4518,Review and submit bi-weekly time sheets to Human Resources for payroll.,2,00011
4519,Train as backup for entering Stock Count Quantities in GP.,0,00000
4520,"Perform other duties as assigned, if qualified, to meet business demands.",0,00000
4521,Must possess the ability to effectively maintain communication across functional departments.,2,00011
4522,"Must be self-motivated, dependable and flexible to keep up with demands.",2,00011
4523,Must be accurate and thorough during all stages of data entry.,2,00011
4524,Must be able to self-check work for accuracy.,0,00000
4525,Must be able to interact well with a variety of personalities within a production/manufacturing environment.,0,00000
4526,Must be able to work under pressure and meet production deadlines.,2,00011
4527,Must display initiative and independent judgment.,2,00011
4528,Maintain petty cash accounts and log all outgoing disbursements,2,00011
4529,Monitor all vendor payment agreements to find discounts that can be used to reduce invoice amounts,2,00011
4530,Responsible for paying all sales tax on appropriate invoices and making a note of each tax payment made,2,00011
4531,Keep track of credits owed to the company and ensure all credits are properly applied to vendor payments,2,00011
4532,Reconcile payable reports each month to confirm that all amounts paid were accurate,0,00000
4533,Process payments to vendors,0,00000
4534,Process expense report payments to employees,0,00000
4535,0 to 2 years of experience,0,00000
4536,Ability to use Microsoft productivity software such as Excel and Word. Experience with Deltek Vision a plus,2,00011
4537,Excellent attention to detail,2,01000
4538,Strong organizational ability,0,00000
4539,Effective corporate communications skills,2,00011
4540,Ability to consistently meet all deadlines,0,00000
4541,"Reservations and payments for overnight stay guests and Ghost Ranch opportunities: Tours, Water Front, Bodyworks, Yoga, Horseback Riding, etc.",2,00011
4542,"Communicate to guests the mission of Ghost Ranch, and use of facilities",2,00011
4543,Maintain control of room reservations for overnight stay guests,0,00000
4544,"Maintain inventory of name tags, room and trail maps, and all brochures",2,00011
4545,Operate and maintain the postal and mail needs of Ghost Ranch,2,00011
4546,Maintain control and tracking of Ghost Ranch vehicle & AV storage keys,2,00011
4547,Work in conjunction with all departments to facilitate guest arrival,0,00000
4548,Other duties as assigned,0,00000
4549,"Assess and responds to product critical situations in a timely, professional manner",2,00011
4550,"Diagnose complex technical problems, collect relevant diagnostic data, clearly communicate the issue and data to engineers, and implement solutions",2,00011
4551,Train personnel in the operation of Moog hardware/systems for field operation.,0,00000
4552,"Responsibility for systems and components, with hardware values ranging from $5K to $1.5M",2,00011
4553,Ability and willingness to travel to CONUS and OCONUS locations,2,00011
4554,Inspect and verify completed field work to ensure operational and safety integrity of serviced equipment,2,00011
4555,"Inform Engineering and Management of potential performance, service life, misuse, and safety issues based on service history and field observations.",2,00011
4556,Follows through on commitments and communicates clearly with customers when solving problems,2,00011
4557,Participates effectively in issue tracking and field experience information sharing,2,00011
4558,Represents the organization in providing solutions to difficult technical issues associated with specific products and processes,2,00011
4559,"Refined interpretive, analytical, and diagnostic skills specific to systems involving electrical, mechanical, and computer interfaces.",2,00011
4560,"Skilled and/or knowledgeable in the use of various types of electronic and mechanical assembly, test, and measuring equipment/processes.",2,00011
4561,"Practical working knowledge of MS Word, Excel, Powerpoint, Outlook",0,00000
4562,US Citizenship is required,0,00000
4563,Education: Technician degree or military equivalent,0,00000
4564,Broad technical background with experience that is applicable to relevant systems is important,0,00000
4565,Understand the role and content of other disciplines on the performance of the system,2,00011
4566,Ability to transform the root cause and corrective action into customer instructions by service bulletins,2,00011
4567,Talking with prospective customers and sellers,2,00011
4568,Learning the material and product ranges.,2,00011
4569,Navigate a CRM software with thousands of potential sales and contacts,2,00011
4570,Inspect potential sites and material,2,00011
4571,Strong knowledge of Microsoft Outlook,0,00000
4572,"Proficient in basic Excel, Word; Project knowledge is encouraged",0,00000
4573,Good basic math skills,0,00000
4574,Minimum of 45 words-per-minute,0,00000
4575,Ability to follow directions,0,00000
4576,Self-starter with time-management skills a must,0,00000
4577,Excellent phone skills; Strong communication skills,2,00011
4578,A positive/friendly attitude,0,00000
4579,Reliable transportation AND a valid driver's license,2,00011
4580,Punctuality is imperative,0,00000
4581,Cold Calling: 1 year (Required),2,00011
4582,Sales: 2 years (Required),0,00000
4583,Associate (Required),0,00000
4584,N/A - fixed schedules,0,00000
4585,Salesforce system Implementation & Business Analysis,0,00000
4586,Financial Services Cloud Implementation,0,00000
4587,Banking and Financial Services Domain experience,2,00011
4588,com Force.com and Lightning platform development,2,00011
4589,"Enthusiastic, professional, and confident personality, with a focus on customer success",2,00011
4590,Excellent listening skills to fully understand the customer requirements and pain points,2,00011
4591,"Ability to handle multiple, simultaneous client projects",0,00000
4592,Ability to translate customer requirements into implementation plans,0,00000
4593,Technical acumen to convert plans into real solutions that work,0,00000
4594,Driven by customer success with a team player attitude,0,00000
4595,Located and able to work in the U.S. and able to travel up to 40%,2,00011
4596,Looking for a full-time position,0,00000
4597,"Bachelor's degree in Computer Science, Software Engineering, MIS or equivalent combination of education and experience",2,01011
4598,MUST have Financial Services Cloud Experience.,0,00000
4599,Experience with Salesforce.com configuration and development,2,00011
4600,"Salesforce Sales, Service, or Community Cloud certifications preferred",0,00000
4601,"Experience with building requirements, solution design, understanding business needs",0,00000
4602,Understanding of data mappings for integrations,0,00000
4603,Strong presentation and communication skills,2,00111
4604,Must be open to travel,2,00010
4605,NOT ELIGIBLE FOR VISA SPONSORSHIP,0,00000
