jobrequirements,bias,againstgroup
Ability to handle and prioritize multiple tasks with attention to detail,2,1000
"Proven ability to manage others, including staff and short-term experts",0,0000
Strong organizational and computer skills,0,0000
"Flexible, adaptable person",0,0000
"Responsible for technical maintenance and repair of computers, cash registers and weighing equipment",0,0000
Monitor the equipment,2,0001
Responsible for day-to-day management of engineering operations,0,0000
"Higher education in Electrical Engineering, Electronics, Automation, Radio Physics or in a related field",0,0000
Work experience in a related field,0,0000
"Excellent organizational, analytical and problem-solving skills",0,0000
Ability to work under pressure and meet the deadlines,0,0000
High sense of responsibility,0,0000
Ability to work in a team,0,0000
Written and verbal fluency in the Armenian and Russian languages,2,0011
Excellent computer skills,0,0000
Excellent interpersonal skills,2,0100
Organize and attend external/ internal meetings,0,0000
Arrange travel and accommodation,2,0010
"Produce board meeting papers, agendas, and facilities for meetings",0,0000
Provide general secretarial/ administration support to senior managers and directors,0,0000
"Screen phone calls, enquiries and requests, and handle them when appropriate",2,0011
"Make oral and written translations from the Armenian, Russian into English languages and vice versa",2,0011
Prepare the table data for the HR department,0,0000
"Devise and maintain office systems, including data management and filing",0,0000
Compile reports for managers as required,0,0000
Organize and maintain diaries and make appointments,0,0000
Perform other routine administrative and secretarial duties,0,0000
At least 3 years of similar experience within an organization of high reputation,0,0000
"Excellent knowledge of the English, Russian and Armenian languages, both written and verbal",2,0011
Excellent computer literacy and ability to use a wide range of office equipment,0,0000
Strong interpersonal and communication skills,2,0111
Excellent time management and organizational skills,0,0000
Ability to work under pressure and meet strict deadlines,0,0000
"Ability to multi-task, prioritize and manage time effectively",0,0000
Ability to manage multiple priorities simultaneously,0,0000
Provide first line technical support to customers taking enquiries by phone and email,2,0001
"Deal with problems, determine the source and coordinate calls",2,0011
Assist with the management of IT Department projects,0,0000
"Accurately record, prioritize and update all support requests",0,0000
Prepare monthly reports,0,0000
University degree in Information Technologies would be highly advantageous,0,0000
Good knowledge of IT hardware and software,0,0000
Good communication and listening skills,2,0011
Knowledge of Windows Microsoft Office,0,0000
"Polite, calm and clear manners",0,0000
Excellent problem-solving skills,0,0000
Self-motivation and discipline,0,0000
"Assist in the recruitment process of the Organization, particularly: a) Publish the announcements for vacant positions",0,0000
Maintain the logbooks of the internal legal acts and employment agreements,0,0000
Assist the employees in labor and social insurance legislation issues,0,0000
Input and change the appropriate data in HR software,0,0000
Perform all other current HR tasks,0,0000
"Bachelor's degree in Psychology, Sociology or Economics is preferable",0,0000
2 years of work experience in the human resources management sector,0,0000
Knowledge of RA Labor Code and social insurance legislation is preferable,0,0000
"Excellent knowledge of HR software, particularly AS Payroll",0,0000
Ability to work alone and in a team,0,0000
Excellent skills in time management,0,0000
Attentiveness while doing manual huge work,0,0000
Ability to fulfill more than one task simultaneously and keep deadlines,0,0000
Ability to communicate and negotiate,0,0000
"Install, configure and maintain computers, printers, scanners and other computer equipment",0,0000
"Troubleshoot problems with PC hardware and software, printers and associated computer devices on the network",0,0000
Answer staff questions in person and via phone on all Company IT systems,2,0001
Track and log requests in the Help Desk system,0,0000
Assist in answering IT Support hotline as directed by the Head of IT and/ or the System Administrator,0,0000
"Determine the source of computer problems (hardware, software, user access, etc",0,0000
Advise the staff on appropriate actions,0,0000
Perform other duties as assigned,0,0000
Higher education in the IT field,0,0000
At least 1 year of work experience in the IT support field in LAN environment with 50 or more PC workstations is a plus,0,0000
Excellent knowledge of MS Windows 7 and MS Office 2010 applications,0,0000
Excellent command of the Armenian language,0,0000
"Familiarity with ""AS Bank 4",0,0000
Knowledge of  HTML is an advantage,0,0000
Outstanding communication and interpersonal skills,2,0111
Conduct a regular analysis of information security risks and identify the vulnerabilities of information systems,0,0000
Control the access to information resources,0,0000
Ensure protection against malicious and unwanted software,0,0000
Develop and implement security policies and procedures into IT processes,0,0000
Initiate investigations in case of information security policies and procedures violations,0,0000
Ensure security features administration and intrusion detection,0,0000
Identify information security requirements when developing and changing IT services,0,0000
Define specifications for the secure administration of IT infrastructure components,0,0000
"Ensure data centralized collection, storage and analyses in regards with IT critical services, products and the audit of users activities",0,0000
Ensure the timely approval of the Company's IT infrastructure changes,0,0000
Ensure the information security requirements revision based on performed audits,0,0000
Responsible for the regular monitoring of the Company's information security resources,0,0000
University degree in a technical or Information Security field or any professional retraining in a relevant field,0,0000
At least 2 years of work experience in a relevant field,0,0000
"Knowledge of LAN, WAN, WiFi",0,0000
"In-depth knowledge of Cicso, ASA, PIX",0,0000
Knowledge of network security principles,0,0000
Knowledge of the architecture of IT systems,0,0000
Knowledge of the IT service management,0,0000
Project management skills,0,0000
Ability to communicate with internal and external clients,0,0000
Analytical thinking skills,0,0000
Ability to set priorities,0,0000
"Fluency in the Armenian, Russian and English languages",0,0000
Lead projects from an idea to prototype to product,0,0000
Build sophisticated and elegant user interfaces and identify all the elements of user experience,0,0000
"Create flows, wireframes and other UX documents in collaboration with the product team",0,0000
"Collaborate with designers, developers and product owners to implement scalable and interactive applications",0,0000
Keep abreast of novel technical concepts that should be adopted (or not),0,0000
Contribute to the team's technical growth by engaging in technical discussions and mentoring,0,0000
At least 2 years of experience focused specifically on UX/ UI development of software applications (not just websites),0,0000
"Bachelor's degree in Computer Science, Software Engineering or a similar field from an accredited institution",0,0000
Deep understanding of HTML5 and CSS3,0,0000
Work experience with Bootstrap or other Responsive UI frameworks,0,0000
Understanding of typical software architecture and best practices for software development,0,0000
"Analyse requirements, develop, maintain and lead web applications",0,0000
Participate in all phases of the development lifecycle,0,0000
Ensure project completion on schedule and in a high quality,0,0000
Interact with Project Managers to solve complex problems and deliver solutions,0,0000
Produce and maintain a well-documented code as well as debug the existing code,0,0000
At least 2 years of experience in building dynamic web sites and implementing projects,0,0000
"Bachelor's degree in Computer Science, Software Engineering or a similar field from an accredited institution",0,0000
Experience in building and delivering applications for the web,0,0000
Good understanding of best practices for UI/ UX,0,0000
"Strong foundation in OOP, algorithms and design patterns",0,0000
"Experience with PHP, Javascript, MySql, NoSQL databases (MongoDB, REDIS), HTML, CSS",0,0000
"Good knowledge of frameworks such as ZF2, Symphony2, AngularJS, NodeJS",0,0000
"Experience in creating RESTful, JSONRPC or other web services",0,0000
"Good knowledge of the English language, both written and spoken",2,0011
Ensure that the recommendations made in the Concept Paper do not have internal conflicts,0,0000
Address any questions that the Beneficiary and the Senior Project Officer may have on the developed Concept Paper,0,0000
University degree in Law,0,0000
"At least 3 years of experience in legislative drafting or reviewing legal, strategy and policy documents",0,0000
In-depth knowledge of the local self-government system in Armenia,0,0000
Good command of the written and oral English language,2,0011
"Strong analytical, problem-solving and reporting skills",0,0000
Excellent communication and interpersonal skills,2,0111
Develop new Java applications,0,0000
Maintain the existing applications,0,0000
Provide the technical support of applications in the production environment,0,0000
BS or MS in Computer Science,0,0000
2-3 years of experience in Java development,0,0000
"Working knowledge and experience with: a) Java, Groovy",0,0000
Ability to learn new technologies with minimum supervision,0,0000
Strong communication skills with the ability to communicate technical information effectively,2,0011
Ability to work for extended hours and willingness to travel,2,0010
Fluency in the English language,0,0000
Design and build advanced applications for the iOS platform,0,0000
"Collaborate with cross-functional teams to define, design and ship new features",0,0000
Work with outside data sources and API's,0,0000
Test automation using Robotium,0,0000
Work on bug fixing and improving the application performance,0,0000
"Discover, evaluate and implement new technologies continuously to maximize the development efficiency",0,0000
Bachelor's degree in Computer Sciences or other related fields,0,0000
At least 3 years of iOS development experience,0,0000
At least 3 years of proven work experience in software development,0,0000
Availability of implemented projects on the Itunes Market,0,0000
Experience with third-party libraries and APIs,0,0000
Solid understanding of the full mobile development lifecycle,0,0000
Ability to quickly handle codes written by others,2,0011
Responsible for the legal matters of the Company,0,0000
Ensure legal protection for the Company,0,0000
Prepare an analysis of legislation and relevant jurisdictions to improve fiscal and economic activities of the Company,0,0000
"Responsible for the development of local schemes and procedures for the internal processes of the Company (regulations, instructions, orders)",0,0000
"Represent the Company in the judicial system, executive authorities",0,0000
Maintain the database of legal files,0,0000
Provide a legal counsel,0,0000
Perform necessary legal formalities with the authorities,0,0000
Perform other duties as assigned by the Executive Director,0,0000
University degree in Law,0,0000
At least 5 years of work experience in a relevant field,0,0000
Advanced knowledge of legislation,0,0000
Experience in working with foreign companies and clients,0,0000
Experience in preparing contracts of all levels such as NDA,0,0000
Strong attention to detail,2,1000
Ability to handle confidential information,0,0000
Excellent knowledge of MS Office,0,0000
Excellent knowledge of Russian and English languages,0,0000
Excellent communication and negotiation skills,2,0011
Ability to work under pressure and handle stressful situations,2,0100
Provide and maintain Unix and Linux servers in production and development environments,0,0000
Troubleshoot complex technical problems related to the infrastructure and applications,0,0000
Perform architectural design and capacity planning,0,0000
"Develop tools for automation, monitoring, and system reporting",0,0000
Work on daily operational tasks and long-term projects with minimum supervision,0,0000
Participate in an on-call rotation,0,0000
Build and maintain technical relationships across teams,0,0000
Effectively communicate technical proposals to team members and the management,0,0000
"Develop and maintain documentation for standards, processes, policies and procedures",0,0000
At least 5 years of experience with Unix/ Linux administration in a 24x7 business critical environment,0,0000
Strong understanding of Unix/ Linux performance tuning and kernel parameters,0,0000
"Detailed knowledge of standard Unix/ Linux services (DNS/ BIND, NTP, SMTP, POP3(s)/ IMAP(s), LDAP, Postfix, Apache, Jabber/ OpenFire)",0,0000
Certifications in RHEL (or other Unix/ Linux mainstream) are a plus,0,0000
Understanding of network and storage principles,0,0000
Experience with configuration management,0,0000
"Experience with HP, CISCO, EMC and IBM hardware",0,0000
Experience with virtualization is a plus,0,0000
"Working knowledge of the MySQL, PostgreSQL database product",0,0000
Experience with vendor management,0,0000
"Demonstrated scripting ability (such as bash, TCL, awk, Perl)",0,0000
Strong communication skills and the ability to collaborate closely with remote team members,2,0011
"Prepare, implement and guide IT projects",0,0000
Prepare the Business Continuity Plan for the Company IT,0,0000
"Change and configure Software Firewall Systems (such as Kerio Control, Microsoft TMG, PFSense)",0,0000
Maintain the smooth operation of Cisco UCS and IBM Blade Servers,0,0000
Maintain the smooth operation of EMC VNX and IBM SAN Storage,0,0000
Maintain and configure Cisco UCS Converged Switches,0,0000
Configure SSL and TLS Settings on Windows Servers and IIS to ensure the highest security,0,0000
Configure network devices to meet IT security guidelines,0,0000
Write PowerShell scripts to automate certain Windows tasks,2,0011
Examine the overall IT infrastructure security fully and implement missing parts,0,0000
Write a guideline/ map for IT security for both networking and servers,2,0011
"Responsible for the big IT project implementation including examination of needed hardware/ software, personnel, deadlines, etc",0,0000
Responsible for choosing right hardware for the IT project implementation,0,0000
"Manage both Physical and Virtual Servers, do maintenance tasks, etc",2,0010
"Manage the Complex Microsoft AD environment with trusts, DNS Forwarders, etc",0,0000
Implement completely new concepts from the ground up,0,0000
Guide the IT staff to implement projects and tasks,0,0000
University degree in IT or a related technical field,0,0000
"Strong knowledge of virtualization platforms (Microsoft Hyper-V 2008 R2, 2012, 2012 R2) and VMWare ESXi (v",0,0000
"Strong knowledge of Windows Server OS (Microsoft Windows Server 2008 R2, 2012, 2012 R2) and Linux OS (Debian, Ubuntu, CentOS)",0,0000
"Strong work experience with Blade Servers (Cisco, IBM or HP)",0,0000
Strong knowledge of SAN Storage concepts,0,0000
"Strong work experience with San Storages (EMC VNX, IBM or HP 3PAR)",0,0000
Strong knowledge of Windows PowerShell scripting,0,0000
"Strong knowledge of Microsoft Active Directory, Active Directory Trusts, DNS, DHCP",0,0000
Strong knowledge of Microsoft Failover Clustering,0,0000
"Strong knowledge of Network Concepts (such as Routing protocols, NAT, BGP)",0,0000
Knowledge of Linux Scripting (such as Bash) is a plus,0,0000
Knowledge of Microsoft SQL Server concepts and initial configuration,0,0000
"Work experience with Software Firewalls (such as Kerio Control, PFSense, IPTables)",0,0000
Strong knowledge of cryptography and security of both networking and server services,0,0000
"Work experience with Managed Layer 2 Switches (HP, Cisco), Hardware Firewalls (Cisco, Fortinet), TOR Switches (Cisco, Extreme)",0,0000
"Strong work experience with VoIP Software (such as Elastix, Asterisk, FreePBX)",0,0000
"Work experience with Microsoft IIS, Linux Apache, Nginx",0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
"Direct and coordinate personnel activities engaged in buying, selling, and supplying materials, equipment",0,0000
Prepare bid specifications and other necessary documents related to the purchase of materials and equipment,0,0000
"Manage and coordinate the purchasing activities with relation to cost, delivery and quality performance",0,0000
Compare prices/ products actively and periodically to offer new products at competitive prices,2,0100
"Review, evaluate and approve specifications for issuing and awarding bids",0,0000
Prepare and process requisitions and purchasing orders of equipment,0,0000
Contact new and existing customers to discuss their needs and provide with appropriate commercial services,0,0000
Work with freight forwarding companies to expedite the delivery of orders as it applies to specific contract actions or negotiations,0,0000
"Develop and maintain effective communication with colleagues, manufacturers, suppliers and major customers",2,0011
"Degree in Business, Economics or a related field",0,0000
At least 3 years of work experience in a related field,0,0000
"Written and oral communication skills in the Armenian, Russian and English languages",2,0011
Considerable knowledge of purchasing methods and procedures,0,0000
Strong leadership skills,0,0000
Excellent communication and negotiation skills,2,0011
Develop the structure and contents of strategic and operational plans,0,0000
"Facilitate strategic planning sessions with the management and board of the Resource Centre to create a vision, mission, goals and objectives",2,0001
Conduct internal and external competitiveness analysis to ascertain the Resource Centre's strategic strengths and opportunities,0,0000
Conduct a cost benefit analysis of different options and include fundraising options for the Centre's activities,0,0000
Develop a financial strategy to implement measures of the plan,0,0000
Prepare final drafts of the strategic and operational plans,0,0000
"University degree in Business Administration, Finance, Economics, Urban Planning or in a relevant field",0,0000
At least 5 years of professional experience in strategic/ business planning with a local or international NGO,0,0000
Strong research and analytical skills with the ability to creatively translate and communicate information,0,0000
Good facilitation and presentation skills including the use of technology to communicate ideas and strategy,2,0101
Very good communication and presentation skills,2,0111
Very good computer skills (particularly MS Office),0,0000
Fluency in the Armenian language,0,0000
Plan and perform a marketing analysis,0,0000
"Organize, coordinate and support the implementation of marketing initiatives",0,0000
Monitor the development trends and tendencies of products and services,2,0001
Initiate and develop new products/ services as well as improve the existing ones,0,0000
Participate in the elaboration of marketing plan for entrusted products and services,0,0000
"Provide marketing support for hi-tech products, inter-operator business and convergent solutions initiatives",0,0000
"University degree in Economics, Marketing or Mathematics",0,0000
"At least 2 years of experience in a relevant field, preferably in sales or marketing of the telecommunication sector",0,0000
Knowledge of marketing basics in analytics and planning,0,0000
Experience in the analytics of market research results,0,0000
"Reporting, business writing and presentation skills",2,0111
Project management skills,0,0000
Ability to set priorities and provide effective solutions in complex cases,0,0000
"Analytical thinking, organizational and negotiation skills",0,0000
Ability to work in a team,0,0000
Communication skills and flexibility,2,0011
Stress-resistant and initiative taking personality,0,0000
Advanced computer skills,0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Implement web applications,0,0000
Take the responsibility to make changes on a live environment,0,0000
University degree in the appropriate field of studies,0,0000
At least 2 years of work experience in the appropriate field,0,0000
"Ability to create professional web pages using HTML/ HTML5, CSS/ CSS3 technologies",0,0000
Experience with object-oriented software development methodologies,0,0000
"Knowledge of jQuery, ExtJs",0,0000
Experience with the cross browser,0,0000
"Good knowledge of NodeJs, JavaScript",0,0000
Detail-oriented personality,0,0000
Problem-solving and analytical skills with the ability to clearly communicate and share solutions with fellow team members,0,0000
Ability to respect deadlines,0,0000
Good knowledge of the English language,0,0000
Propose and update the Program Procurement Plan,0,0000
Prepare progress reports for Internal Audit Service and for submission to the donor organizations,0,0000
Carry out other tasks as requested by the Chief Executive Officer and Procurement and Contract Management Officer,0,0000
At least 3 years of work experience in similar development projects in public and/ or private sectors,0,0000
Knowledge of international and local procurement policies and standards,0,0000
Knowledge of FIDIC contracts and expertise is an advantage,0,0000
"Excellent knowledge of Armenian, Russian and English languages (writing and oral skills)",2,0011
Excellent analytical and presentation skills,2,0101
Diplomatic and negotiation skills,0,0000
Problem-solving and prompt decision-making skills,0,0000
Planning and organization skills,0,0000
Willingness to make field trips or site visits,0,0000
Ability to work overtime if necessary,2,0100
Update contract awards and subsequent approvals,0,0000
Review Program progress reports and reports submitted by consultants,0,0000
"Review payment invoices and supporting documents and reveal, in cases of inconsistency, items subject to correction",0,0000
"Prepare, if needed, variation orders in coordination with the respective staff of the Consultant and the Contractor",0,0000
Ensure obtaining of the required approvals regarding variation orders,0,0000
Carry out other tasks as requested by the Chief Executive Officer and Procurement and Contract Management Officer,0,0000
At least 3 years of work experience in similar development projects in public and/ or private sectors,0,0000
Knowledge of international and local procurement policies and standards,0,0000
Knowledge of FIDIC contracts and expertise is an advantage,0,0000
"Excellent knowledge of Armenian, Russian and English languages (writing and oral skills)",2,0011
Excellent analytical and presentation skills,2,0101
Diplomatic and negotiation skills,0,0000
Problem-solving and prompt decision-making skills,0,0000
Planning and organization skills,0,0000
Willingness to make field trips or site visits,0,0000
Ability to work overtime if necessary,2,0100
"Computer literacy (Word, Excel, PowerPoint, Microsoft Project and other similar programs)",0,0000
"Oversee and direct treasury, budgeting, tax and accounting activities",0,0000
Develop and maintain internal control and coordinate activities in coordination with the accounting staff,0,0000
Develop a reliable cash flow projection process and reporting mechanism,0,0000
Oversee the preparation and approval of all financial reporting materials and metrics,0,0000
Bachelor's degree in Accounting or Finance or a certification by a well-recognized professional accounting body,0,0000
Seasoned CFO with 7-10 years of broad finance/ accounting experience in a growing organization with complex activities,0,0000
Experience in building and managing an accounting/ finance department,0,0000
"Hands-on experience in preparing financial statements, forecasts, budgets and financial reports",0,0000
Experience in gathering and evaluating financial information and making actionable recommendations to the Senior Leadership,0,0000
Experience with Armenian Software is a plus,0,0000
Excellent skills in using Excel,0,0000
Excellent written and verbal communication skills,2,0011
Excellent communication skills in Armenian and Russian languages,2,0011
Experience in media industry is a plus,0,0000
"Provide translation of reports, letters, statements, references, and other documents from the Armenian into English language, and vice versa",0,0000
"Serve as Interpreter, as needed, for foreign missions or participants of official meetings",0,0000
Guide international consultants and experts during meetings and visits,0,0000
"Proofread the translated texts, and translate and edit letters, the website content, agendas/ minutes of the Governing Council",2,0001
Carry out other tasks as requested by the Employer,0,0000
University degree in Linguistics,0,0000
Work experience in international organizations,0,0000
At least 2 years of work experience in similar development projects in public and/ or private sectors,0,0000
"Excellent knowledge of Armenian, Russian and English languages (writing and oral skills)",2,0011
"Computer literacy (Word, Excel)",0,0000
Excellent analytical and presentation skills,2,0101
Diplomatic and negotiation skills,0,0000
Problem-solving and prompt decision-making skills,0,0000
Planning and organization skills,0,0000
Willingness to make field trips or site visits,0,0000
Ability to work overtime if necessary,2,0100
Identify potential SME clients in the market,0,0000
Promote SME loan products to potential customers,0,0000
Consult customers on lending conditions and the documents required,0,0000
Conduct business assessments and a financial analysis,0,0000
Perform a market research in the relevant field,0,0000
Monitor loan repayments,2,0001
Create and manage the personal loan portfolio in line with the business plans of the Bank,0,0000
Develop new tools and techniques to attract new customers,0,0000
Perform other tasks as assigned by the Manager,0,0000
"Higher education in Economics, Finance or Accounting",0,0000
At least 2 years of work experience in the related field,0,0000
"Good knowledge of banking, accounting and tax laws",0,0000
Analytical thinking skills,0,0000
"Good knowledge of Armenian, Russian and English languages",0,0000
Good team player and ability to work individually,0,0000
Computer proficiency,0,0000
Excellent conflict management and problem-solving skills,0,0000
Confident and professional communicator,0,0000
Ability to handle sensitive and confidential information appropriately,0,0000
"Ability to make decisions, take a direction and execute a plan",0,0000
"Develop and administer system and information ownership, information and data classification guidelines, standards and procedures",0,0000
Manage the information security function in accordance with the established policies and guidelines,0,0000
Report to the Vice Chancellor/ Vice President for Information Technology,0,0000
Function as an internal consulting resource on information security issues,0,0000
Conduct the information security risk assessment program,0,0000
Coordinate information security efforts with the Internal Audit Department,0,0000
Coordinate security orientation and security awareness programs,0,0000
Develop information security policies and procedures in association with the organization's Information Security and/ or Privacy Committee,0,0000
Implement the organization's information security policies and procedures,0,0000
Monitor internal control systems to ensure that appropriate information access levels and security clearances are maintained,2,0001
Perform information security risk analyses and periodic information system activity reviews for information security processes,0,0000
"Coordinate the development of the organization's disaster recovery and business continuity plans for information systems, and test readiness",0,0000
Serve as an internal information security consultant to the organization,0,0000
Monitor advancements in information security technologies,2,0001
"Serve as the information security liaison for users of clinical, administrative, and behavioral systems",0,0000
At least 2 years of work experience in the related areas,0,0000
Knowledge of information security technologies and methods,0,0000
Knowledge of solving information security issues,0,0000
"Ability to work with the methods of computing network, database, operational system of information security",0,0000
Knowledge of information security standards and legal acts,0,0000
"Knowledge of operational systems, network settings, applied software",0,0000
"Good knowledge of Armenian, Russian and English languages",0,0000
Develop an annual audit plan to cover all the activities of the Organization,0,0000
Implement financial and operational audits to independently and objectively identify and assess risks,0,0000
At least 5 years of work experience in a managerial position in internal/ external audit,0,0000
"ACCA, CIA, or other internationally recognized accounting/ auditing qualification (the final stage of final examinations is acceptable)",0,0000
Experience with financial institutions,0,0000
Understanding of governance and compliance processes in financial organizations,0,0000
Ability to identify creative and pragmatic solutions to address the risks identified,0,0000
Excellent written and verbal communication skills and the ability to demonstrate credibility in dealings with stakeholders at all levels,2,0011
Excellent report writing skills,2,0011
Excellent knowledge of the English language,0,0000
Readiness for extensive countrywide travel,2,0010
Control the broadcasting process of TV shows and movies,0,0000
"Coordinate and monitor the work of broadcasting specialists, particularly the programs should be broadcasted according to the schedule",2,0001
Distribute reports about produced/ broadcasted TV programs according to accepted standards,0,0000
Make quick decisions and find best solutions to reduce their impact in case of problems,0,0000
Find alternative ways in the situations when equipment fails,0,0000
Offer solutions for the problems in scheduled programs,0,0000
Perform other related duties as required,0,0000
Higher education in Exact Sciences,0,0000
"Good knowledge of Armenian, Russian and English languages",0,0000
Good knowledge of MS Office,0,0000
Creative thinking skills,0,0000
Good communication and team building skills,2,0011
High sense of responsibility,0,0000
Ability to quickly focus and meet deadlines,0,0000
Time management skills,0,0000
Ability to work well under pressure,0,0000
"Implement financial, operational and compliance audits to independently and objectively identify and assess risks",0,0000
Monitor and evaluate operations and processes and/ or practices for quality and effectiveness,2,0001
"Master's degree, preferably in Finance, Accounting or Audit",2,1000
2-5 years of work experience in internal/ external audit,0,0000
Knowledge of ArmSoft,0,0000
Knowledge of IFRSs or ISAs,0,0000
Excellent report writing skills and computer literacy,2,0011
Readiness for extensive countrywide travel,2,0010
Ability to work in a high pressure environment,0,0000
Knowledge of Armenian and English languages,0,0000
"Develop control methods and decide the forms of control according to the Company's policies, procedures and internal regulations",0,0000
Control the operations carried out by control specialists and provide an evaluation analysis,0,0000
Develop the Department's strategic and annual plan and make necessary changes,0,0000
"Prepare reports about loan operations, analyses and provided conclusions",0,0000
"Explore the Company Borrower Databases, system of credit accounting and internal regulations",0,0000
Review the survey information collected by control specialists,0,0000
Keep and archive department-related documents,0,0000
"University degree, preferably in Finance or Economics",0,0000
At last 3 years of work experience in lending operations control or audit departments in the banking sector,0,0000
Excellent communication skills,2,0011
Ability to travel to the regions for up to 30 per cent of the working time,2,0010
Ability to complete the work within the specified time,0,0000
Ability to manage and make organizational decisions,0,0000
Ability to effectively work with the people in difficult circumstances,0,0000
Ability to find solutions to a tense situation,0,0000
Monitor that the designs developed by consultants meet the expected quality requirements and standards,2,0001
"Support the design consultant in collecting data and conducting studies, public consultations, and other similar activities",0,0000
Ensure that Government and State Expertise feedback and/ or approvals are obtained,0,0000
Carry out other tasks and responsibilities as requested by the Chief Executive Officer,0,0000
University degree in Road Engineering,0,0000
At least 5 years of work experience in similar development projects in public and/ or private sectors,0,0000
Work experience at international organizations,0,0000
Knowledge of FIDIC contracts and expertise,0,0000
"Excellent knowledge of Armenian, Russian and English languages (writing and oral skills)",2,0011
"Computer literacy (Word, Excel, PowerPoint, AutoCAD, Microsoft Project)",0,0000
Excellent analytical and presentation skills,2,0101
Diplomatic and negotiation skills,0,0000
Social interaction skills and familiarity with complaint handling procedures,0,0000
Problem-solving and prompt decision-making skills,0,0000
Planning and organization skills,0,0000
Willingness to make field trips or site visits,0,0000
Ability to work overtime if necessary,2,0100
Organize and manage the team,0,0000
Lead the application design,0,0000
Develop features according to technical specifications,0,0000
Provide necessary technical and design documentation,0,0000
Communicate effectively with the local management and external team members,0,0000
University degree in the appropriate field of studies,0,0000
"Excellent knowledge of DHTML (JavaScript, CSS2, CSS3, HTML4, HTML5)",0,0000
Good knowledge of OOP principles and methodologies,0,0000
"Knowledge of JavaScript libraries and frameworks (such as BackboneJS, Highcharts, Bootstrap)",0,0000
"Knowledge of programming languages such as Java, Ruby/ RoR or PHP is an advantage",0,0000
"Good knowledge of databases (such as oracle, postgres, mysql or mssql)",0,0000
"Experience in working in the Linux environment (Ubuntu, Debian)",0,0000
Good analytical skills,0,0000
Ability to lead a team,0,0000
Ability to work in a team,0,0000
Excellent knowledge of the English language (both communication and technical level),2,0011
Provide general secretarial/ administrative support to senior managers and directors,0,0000
Perform other routine administrative and secretarial duties (such as servicing meetings),0,0000
"Maintain the office and arrange necessary repairs, supervise the cleaning process",0,0000
"Maintain office supplies, forecasting the needed supplies",0,0000
Greet visitors of the office,0,0000
Provide general clerical services,0,0000
Similar experience in an organization of high reputation is an advantage,0,0000
"Good knowledge of English, Russian and Armenian languages",0,0000
"Strong interpersonal and communication, organizational, problem-solving skills",2,0111
Ability to work under pressure and meet strict deadlines,0,0000
Make creative proposals,0,0000
Draft project plans,0,0000
Conduct a market research among competitive companies,2,0100
Develop the tactics of attracting the necessary segment of consumers,0,0000
Search for new partners and generate new leads for the company,0,0000
Try to establish long-term relations with partners,0,0000
Understand the needs of potential partners correctly and make corresponding proposals,0,0000
Marketing and interpersonal skills,2,0100
Communication and negotiation skills,2,0011
Open-minded and self-motivated personality,0,0000
Ability to be a strong individual contributor and a team player,0,0000
Ability to achieve results,0,0000
At least 2 years of experience in marketing/ sales fields,0,0000
"Good knowledge of MS Excel, Word, PowerPoint, Outlook",0,0000
"Participate in the analysis of companies, industries and macroeconomic environments",0,0000
"Carry out market studies, develop quantitative models",0,0000
"Conduct financial analyses of companies, develop financial forecast models, carry out business evaluation",0,0000
"Help develop corporate strategies, performance improvement programs, etc",0,0000
Educational background in Economics or Business Administration,0,0000
2 years of solid work experience,0,0000
"Excellent writing skills in Armenian, Russian and English languages",2,0011
Excellent quantitative skills,0,0000
Proven analytical and research skills,0,0000
Problem-solving skills,0,0000
Ability to travel frequently outside Armenia,2,0010
Responsible for providing technical support to Telecom customers,0,0000
Responsible for network monitoring and support,0,0000
Diagnose and resolve technical hardware and software issues,0,0000
Troubleshoot and report VoIP performance issues,0,0000
Identify and escalate priority issues per client specifications,0,0000
Redirect problems to the appropriate department,0,0000
Technical education is preferred,0,0000
Knowledge of computer applications and equipment of the relevant software,0,0000
Knowledge of VoIP and Network related hardware is preferred,0,0000
Experience with TCP/ IP is preferred,0,0000
"Analytical, troubleshooting and customer service skills",0,0000
Written and verbal communication skills in English and Russian languages,2,0011
Experience in providing audit services to financial organizations and IT general controls is preferred,0,0000
Sound knowledge of IFRS,0,0000
"University degree in Economics, Finance or Accounting is preferred",0,0000
ACCA qualification is an advantage,0,0000
Very good working knowledge of the English language (both oral and written),2,0011
Extensive computer skills,0,0000
Newly graduate student,0,0000
"Educational background in Finance, Economics or other relevant fields is preferred",0,0000
Experience in accounting and audit is a plus,0,0000
Very good working knowledge of English and Russian languages,0,0000
Capability of working in a team environment,0,0000
Capability of working under pressure,0,0000
Strong analytical and communication skills,2,0011
Responsible for customer service in the branches of the company,0,0000
Organize and manage day-to-day activities of the unit,0,0000
"Charge Idram accounts, refill and cash withdrawals, register transactions in the accounting program",0,0000
Responsible for customer verification,0,0000
"Accept  and process all kinds of payments, including bills, taxes, loans, cash transfers, electronic and currency exchanges",0,0000
Process document-based transactions,0,0000
University degree in Economics or Finance,0,0000
"Computer literacy: Microsoft Office (Word, Excel)",0,0000
Knowledge of Armenian and Russian languages,0,0000
Detail-oriented personality and concentration skills,0,0000
Work experience in customer service (preferably in the banking sector),0,0000
Design and develop enterprise-level software solutions according to technical specifications,0,0000
Write test plans and test cases for the developed modules,2,0011
