jobrequirements,bias,againstgroup
"Experience with following tools (Robot, JIRA)",0,0000
Deep knowledge of QA concepts and methodology,0,0000
"Experience with Cloud computing, SAAS (Preferred)",0,0000
Cleans and maintains sanitation standards in all interior and exterior areas of store and parking lot as directed by store management.,0,0000
Performs basic bookkeeping duties. Records lost/damaged goods and store supplies using appropriate tools.,0,0000
You have experience in working with organizations and/or insurance carriers,0,0000
You have experience with insurance plans for organizations.,0,0000
"Experience in insurance company and/or consulting firm, or a related industry is preferred.",0,0000
"Performs monthly account reconciliation for cash, gift card, and credit card store deposit receivable accounts.",0,0000
Prepares schedules and reports as requested to support management and audit requests.,0,0000
Researches and resolves issues and any escalated issues in a timely manner.,0,0000
"Maintains continuous improvement mindset and proactively identifies, reviews and implements process improvements.",0,0000
Complies with established department and company internal controls.,0,0000
Assumes additional responsibilities and assists with special projects as needed or directed.,0,0000
Maintains proficient knowledge and utilization of systems and software within area of responsibility.,0,0000
"Prioritizes work, seeking guidance from Manager as needed.",0,0000
Externally communicates with bank and credit card/gift card processor contacts.,0,0000
Escalates issues to Manager in a timely manner.,0,0000
Proficient in Microsoft Excel,0,0000
Ability to adapt to shifting and competing priorities,0,0000
"Ability to analyze problems, to compile data, to determine facts and reach a logical conclusion",0,0000
"Constructively challenges the process and takes the initiative to search for opportunities to grow, improve and innovate",0,0000
"Strong time management, organizational and communication skills, both written and oral",2,0011
Strong organizational skills and the ability to work under pressure in a fast-paced environment,2,0100
Attention to detail and deadline-oriented,2,1000
Excellent written and verbal communication skills,2,0011
A self starter and natural leader,0,0000
A background in management of residential construction,0,0000
Hands on experience with training new customers on software,0,0000
Hands on experience in a technical support capacity while supporting customers using an Enterprise Hardware/Software or SaaS Solution,0,0000
Prior experience with face-to-face client meetings,0,0000
Experience with and a skill for de-escalating situations,0,0000
Willingness to work nights and weekends,0,0000
Willingness to travel 5 days a week to different parts of the country to manage projects,2,0010
The ability to write about technical subjects clearly and in an engaging style,2,0011
"The enthusiasm, patience, and organization required to handle multiple client requests effectively",0,0000
An excellent work ethic and attention to detail,2,1000
General understanding of HVAC systems,0,0000
"Experience with Property Management, Customer Service and Hospitality",0,0000
Technical understanding of how smart home devices work and how to install them,0,0000
Managing contractors and their crews on the ground,0,0000
Prioritizing client needs/requests,0,0000
Working with the office team to proactively plan schedules for onsite projects,0,0000
"Constant communication/collaboration with sales, field managers, support, product team, and developers",2,0011
"Having regular conversations with property managers to understand any pain points, as well as what will make their SmartRent experience successful",0,0000
Adding your own suggestions and efficiencies to improve our documentation and processes,0,0000
Working with a team of deeply passionate and intelligent people,0,0000
Competitive compensation structure,2,0100
"Comprehensive benefits package, including paid medical premium, vision and dental plan for you and your spouse/family, and more!",2,0001
Support Partners in tailoring the DIRTT message to various segments of the local market,0,0000
"Work with the Sales Team, the Marketing Analytics team, and the Commercial Operations team to set and track Partner revenue and execution goals",0,0000
"Assist with the preparation and execution of annual Partner contracts, forecasts and performance reports",0,0000
"Support the recruitment and development of both Partner accounts and Partner teams (sales, design, project management)",0,0000
Onboard new Partner accounts and Partner team members,0,0000
Coordinate Partner subject-matter training with the Sales Team and the Constructability team,0,0000
Conduct annual strategic planning sessions with the Partner; identify and track progress against key milestones,0,0000
Develop and maintain relationships with DIRTT sales representatives and sales partners throughout North America,0,0000
"Conduct conflict resolution between Partners, and between Partners and Reps",0,0000
Support the Partner in refining their approach to project budgeting and comparing DIRTT to conventional construction,0,0000
Expand your network with community involvement and build rapport with new contacts,0,0000
Work to enhance and preserve the DIRTT brand through special events,0,0000
"University degree in Commerce (or related) and a minimum of five years of full-time professional experience, preferably in construction",0,0000
"Strong analytical skills, able to process, analyze, and interpret data",0,0000
Excellent communication and interpersonal skills,2,0111
Able to deliver concise and powerful presentations,2,0101
"Creative, resourceful and able to problem solve on the spot",0,0000
Values collaboration while confident operating autonomously when needed,0,0000
Experience leading teams and providing ongoing coaching and support,0,0000
Experience working with dealership models preferred but not required,0,0000
Ability to quickly and thoroughly learn while continually adapting to changing conditions,0,0000
Advanced MS Office skills and the aptitude and willingness to learn new technologies,0,0000
Experience with CRM tools such as SalesForce or Microsoft Dynamics (preferred),0,0000
Extremely organized with an overactive attention to detail,2,1000
"Highly adaptable, driven and self-motivated",0,0000
Great work ethic and a strong desire to work and learn in a dynamic environment,0,0000
"Company subsidized Medical, Dental, and Vision Insurance",2,0001
401(k) Retirement Plans -Company Match Offered,0,0000
Tuition Reimbursement Program,0,0000
Life & Disability Insurance -Company Sponsored,0,0000
"Paid Vacation, Sick Leave, & 11 Company Holidays",0,0000
Career & Leadership Development,0,0000
Company Sponsored Diversity Groups,0,0000
1-5 years of sales experience,0,0000
Strong customer service orientation,0,0000
Solid computer skills,0,0000
Exposure to CRM systems such as Salesforce,0,0000
Clean driving record and reliable transportation required,0,0000
"Excellent communication, negotiation, and presentation skills",2,0111
"Minimum of 5+ years of professional services sales and/or account management experience, preferably in a consulting firm environment",0,0000
Minimum of 2+ years of prior experience selling ERP and/or CRM solutions,0,0000
Prior experience working with client accounts to resolve complex client needs and issues,0,0000
Prior experience leveraging a CRM tool for report generation and sales tracking,0,0000
"Prior solution-selling training is a plus, including programs developed by Microsoft and/or NetSuite for their respective channels",0,0000
"Prior experience in developing relationships with Technology Channel Partners, including Microsoft and/or NetSuite",0,0000
"Exhibit exceptionally strong communication, presentation, analytical and organizational skills",2,0111
Travel is required (local and overnight when appropriate),2,0010
"Software sales experience with Microsoft Dynamics, Netsuite, or Intacct",0,0000
Familiarity with third party solutions to extend these platforms,0,0000
Grow sustainable revenues from existing relationships and through acquisition of new customers in line with the Bank's risk appetite and policies,0,0000
Build a network of business introducers in the local professional and business community,0,0000
Structure credit facilities to ensure optimum balance between customer and HSBC interests and risk appetite,0,0000
"Generate quality assets through the use of appropriate risk management tools, priced appropriately for risk and in line with customer needs",0,0000
"Align to Medium Term Outlook (MTO) and Area Operating Targets defined by the Group (Revenue, Risk Weighted Assets (RWA), Return on RWA (RoRWA)",0,0000
Ensure identification of early warning signs and problem relationships and take appropriate action to protect HSBC interests,0,0000
Build a strong relationship with the Risk Management teams in order to achieve a sustainable asset growth,0,0000
"Ensure fairness in all aspects of product delivery, sales processes, customer correspondence and complaint handling",0,0000
"Establish strong relationships with (prospective) customers and third parties (e accountants, lawyers, trade advisors)",0,0000
Deliver fair outcomes for our customers and ensure own conduct maintains the orderly and transparent operation of financial markets,0,0000
"Support achievement of the HSBC vision, Values, goals and culture in personal behaviour, actions and decision making",2,0001
"The jobholder will ensure the fair treatment of our customers is at the heart of everything we do, both personally and as an organisation.",0,0000
The following statement is only for roles with managerial or specific Compliance responsibilities,0,0000
Fulfills the functions of general supervisor for regulatory requirements and provides 24/7 rotating on-call coverage.,0,0000
Develops and maintains department Standard Operating Procedures (SOPs) according to the Clinical Laboratory Standards Institute (CLSI) guidelines.,0,0000
Designs and administers quality control program for each testing section.,0,0000
Consults on work in progress and completed work to assure accuracy.,0,0000
Directs the proper storage of hazardous materials and the laboratory safety program in conjunction with the safety officer.,0,0000
Reviews current literature and attends meetings and seminars to keep informed of new developments in the field.,0,0000
Coordinates new business with the Sales Department and administrative management team.,0,0000
Computer Skills: Ability to use Microsoft office products and various other software products including the Laboratory Information System.,0,0000
Lead discussions with client leadership explaining architecture options and recommendations,0,0000
Understand and evaluate the latest trends in the BI space including Cloud and Big Data technologies,0,0000
Design sustainable and optimal database models to support the client's business requirements,0,0000
"Advise clients on BI strategy, database management, integration and BI tools",0,0000
Assist in performance tuning of databases and code,0,0000
Mentor development team members in design and development of complex ETL and BI implementations,0,0000
Perform architectural assessments of the client's BI solution including an Enterprise Data Warehouse (EDW),0,0000
Work with the sales team to create and deliver client proposals and demonstrations,0,0000
"Present to client, industry and internal peer groups",0,0000
"Successful background as an architect and/or technical lead on an Enterprise Data Warehouse, Big Data, or EIM team",0,0000
"Track record of successfully architecting small, medium and enterprise scale solutions",0,0000
"Knowledge of Data Warehouse principles and methodologies: Kimbal, Inmon, Data Vault, Data Lake, etc.",0,0000
"Knowledge and expertise of database modeling techniques: Star, Snowflake, 3NF, etc",0,0000
"Knowledge of best practices in the database, ETL and/or BI technologies",0,0000
"Experience with modeling tools like Power designer, ERWIN, etc.",0,0000
"Experience working with relational or OLAP database: Oracle, SQL Server, DB2, Teradata, Netezza",0,0000
Experience with cloud BI suites including the Cortana Intelligence Suite,0,0000
"Knowledge and experience with ETL tools: SSIS, Informatica, Datastage, SAP Data Integrator",0,0000
Eagerness to learn new tools and technologies,0,0000
Experience building EIM or BI roadmaps to meet business needs,0,0000
Strong communication skills,2,0011
"Produce sales gains, by providing customer service.",0,0000
Meet or Exceed Company Objectives in all measurable areas of the business.,0,0000
"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,0010
"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",0,0000
Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,0000
Protect Company assets within guidelines of LIDS Retail policies.,0,0000
"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",0,0000
"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",0,0000
"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",0,0000
Open and close the store as required following the procedures per the Operations P&P Manual.,0,0000
"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",0,0000
"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",0,0000
"Performs work of subordinates, as needed.",0,0000
Communicate with employees at all levels of the company.,0,0000
Other duties as assigned.,0,0000
"Established ability to produce sales results, while minimizing loss.",0,0000
"Proven supervisory skills, with capacity to deliver training material and assess retention.",0,0000
Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Ability to lift up to 50 pounds.,2,0010
Ability to climb a ladder and work with hands overhead.,0,0000
Standing required for up to 100% of the work time.,2,0010
Ability to work unsupervised.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
"This is our tier 1 sales role, as your experience and proven results grow you will have the opportunity for advancement.",0,0000
attitude and is driven to achieve,0,0000
"Creates hardware, software, and service solutions based on the desired outcomes of our clients",0,0000
Has a passion to help our clients be successful,0,0000
Uses and maintains a state-of-the-art database to strategically plan and organize,0,0000
Possesses the drive to work with a strategic sales plan and exceed goals,0,0000
"Drive and passion to succeed in a fast-paced, high-energy, goal-driven sales environment",2,0100
High ethical and professional standards of business conduct and image,0,0000
Excellent communication skills,2,0011
Strong relationship building skills and passion to seek out win/win/win outcomes (client/self/company),0,0000
Legal US Citizen with High School Diploma or equivalent (College degree preferred),0,0000
General understanding and utilization of Microsoft Office programs,0,0000
At least three years of relevant work experience required.,0,0000
Demonstrated success in leading overall departments of up to 40 people to drive operational excellence and sales targets.,0,0000
Must meet federal and state requirements for selling and processing firearms transactions,0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only),0,0000
Excellent customer service orientation.,0,0000
Effective problem solving and communication with customers and team members.,2,0011
"Reads, analyzes and interprets general business periodicals, professional journals, technical procedures, or governmental regulations.",2,0011
"Writes reports, business correspondence and procedure manuals.",0,0000
"Effectively presents information and responds to questions from groups of team members, business partners, customers and the general public.",0,0000
"Applies common sense understanding and reasoning to make appropriate, timely decisions.",0,0000
"Working knowledge of inventory software, order processing systems, payroll systems and Microsoft Office products such as Word and Excel.",0,0000
"Proficiently uses basic mathematical computations and applies common sense understanding to carry out instructions in written, oral or diagram form.",2,0011
Overall management responsibility for the execution and operational excellence of the entire store.,0,0000
"Manages workforce productivity, efficiency and process improvement projects and initiatives.",0,0000
"Ensures the completion of departmental zoning and adherence to department, store and Company standards.",0,0000
Responsible for supervising the execution of various assignments as delegated by the Store Director in Playbook.,0,0000
Required to complete Firearms Sales Certification training.,0,0000
Successful completion of Academy Leadership University.,0,0000
"Provides supervisory oversight to the team member talent lifecycle including hiring, onboarding, developing and coaching team members.",0,0000
"Required to learn, understand and enforce company policies, procedures and safety rules.",0,0000
"Adheres to company work hours, policies, procedures and rules applicable to management-level employees.",0,0000
"Duties may change, and the Operations Manager may be required to perform other duties as assigned.",0,0000
"Regularly required to talk or hear; frequently required to stand, walk, sit, use hands to finger, handle or feel and reach with hands and arms.",2,0011
"Occasionally climb or balance, or stoop, kneel, crouch and crawl.",0,0000
Occasionally lift and/or move up to 25 pounds and frequently lift and/or move up to 10 pounds.,2,0010
Maintenance of the on-line dealer marketing portal,0,0000
Execute the production and distribution of dealer marketing materials,0,0000
Coordinate logistics to support various shows & events needs,0,0000
Execute the production and distribution of consumer direct marketing tactics,0,0000
Support in the execution of Social Media initiatives,0,0000
Coordination with a digital agency to execute website maintenance and updates,0,0000
Processing department purchase orders and invoices,0,0000
"Interact with supervisors, project leaders, sales and marketing staff on a daily basis",0,0000
"Pursuing a Bachelor's degree in marketing, advertising, or communications.",2,0011
GPA greater than or equal to 3.0/4.0.,0,0000
Previous marketing experience a plus.,0,0000
Able to work independently.,0,0000
"Entrepreneurial Spirit with a Can Do, Will Do Attitude",0,0000
Effective project management skills essential.,0,0000
Excellent analytical and problem-solving skills.,0,0000
"Strong communication (written, oral and presentation) skills.",2,0111
Highly organized and able to multi-task.,0,0000
"Proficiency in Microsoft Office Suite, and social media platforms.",0,0000
Passionate about the power sports and boating industry is a plus.,0,0000
"Knowledge about outboard motors, boating industry and engines a plus.",0,0000
Strong leadership experience,0,0000
"Strong interpersonal communication skills with excellent writing, social media, and public speaking proficiencies",2,0111
Should be adept at finding quantitative and qualitative methods to measure station community projects,0,0000
Proficiency in Microsoft Office software suite,0,0000
Bilingual in English/Spanish is a plus,0,0000
"Minimum five years experience in project management, marketing, community engagement",0,0000
Strong relationship management experience,0,0000
Strong leadership experience,0,0000
Previous budget management a plus,0,0000
Previous television and/or online production skills extremely helpful,0,0000
Working with a list of customers to insert Kubernetes in their deployment while leveraging new or existing Citrix ADCs and controllers,0,0000
"Contribute to or write blogs, competitive notes, deployment guides, YAML files",2,0111
Work as a strong team player with a PM and Engineering team providing grounded-observations and feedback,0,0000
Experience designing and deploying open-source platforms end-to-end,0,0000
Work closely with customers to act as trusted advisor and resource for modernized apps and microservices,0,0000
Update / refine and create sales tools to create awareness and preference for Citrix cloud native stack.,0,0000
Drive or modify product requirements for both North-South and East-West use cases for Citrix ADC controllers and proxies,0,0000
Drive product requirements with engineering and use customer data to justify the business rationale,0,0000
Work closely with Citrix ADC analytics team to add new cases tied to micro services,0,0000
Work closely with partners to integrate Citrix ADC solutions,0,0000
"Contribute or write blogs, competitive notes, deployment guides, YAML files",2,0111
Operational knowledge of web-scale platforms with SaaS or cloud providers and/or enterprise Kubernetes platforms,0,0000
Experience designing and deploying open-source Kubernetes platforms end-to-end,0,0000
Experience in DevOps practices and stacks such as CICD and orchestration,0,0000
"Experience with open source software such as NGINX, HA Proxy and Cloud Native Compute Foundation projects",0,0000
Experience presenting to a wide range of audiences from developers and DevOps to business leaders,0,0000
Experience writing product requirements documents and driving them to product release,2,0011
"5 years product management or related experience from technical support, sales engineering, technical product marketing, IT/operations or DevOps",0,0000
Hold a BS Computer Science or related degree or equivalent technical experience,0,0000
Work well with others,0,0000
Communicate to management,0,0000
Communicate task completion to management on a timely basis,0,0000
Possess skills to think through complex challenges,0,0000
Determination and willingness to see jobs to completion,0,0000
"Service, troubleshoot, and repair mobile devices.",0,0000
Repairs are limited to smartphone screens with LCD replacements.,0,0000
"Must be able to open, disassemble, repair the parts, and reassembled units when done.",0,0000
"Proven ability to maintain professionalism, with a commitment to customer service.",0,0000
Must be able to manage job schedules and appointments.,0,0000
High School diploma or equivalent required. Degree or certification in a computer/IT or related field is a plus.,0,0000
"Must have a valid driver's license, clean driving record and an automobile in good working condition with adequate insurance coverage.",0,0000
"Must be able to pass a background check, drug test.",0,0000
Must be authorized to work in the United States.,0,0000
Excellent communication and customer service skills required.,2,0011
"Experience repairing electronics, smartphones, computer hardware/software, PC/MACs, and game consoles.",0,0000
Previous experience working in a related field.,0,0000
"Previous customer facing experience a plus. (i.e. B2B sales, retail, wireless, or consumer electronic sales experience preferred etc.)",0,0000
College students and new grads welcomed. Technical degree or certification in Electronics or Consumer Electronics a plus.,0,0000
Manage and prioritize projects of varying size and complexity with a focus on both efficiency and quality,0,0000
Identify data quality and collection issues and partner with various operational departments to resolve gaps in processes and governance policies,0,0000
"Work with data engineer and other technical resources to develop and certify new data sources that facilitate centralized, self-serve reporting",0,0000
"3-5 years of experience synthesizing complex data sets into simple, actionable insights and recommendations",0,0000
Strong quantitative and qualitative analytic skills,0,0000
Understanding of sales and marketing channels/tactics,0,0000
Ability to self-direct in seeking information and learning new skills/tools and to manage own projects and deadlines in a dynamic environment,0,0000
Rigorous attention to detail and drive for continuous improvement,2,1000
Proficiency with Tableau required. SQL skills and familiarity with Salesforce preferred.,0,0000
Works with SVP of Animation to establish annual product budgets and timelines to meet company goals.,0,0000
"Manages vendor relationships, negotiates pricing, budget, and timeline expectations.",0,0000
"Works with marketing and sales teams on product specs, build, special features, extras, packaging, pricing, as well as other production elements.",0,0000
"Utilize project management software (WRIKE) to effectively manage staff workload, product planning, and timelines.",0,0000
Manage product P&L working with SVP of Animation to ensure all product costs fall in line with company margin goals.,0,0000
Manage process and pipeline to ensure best practices and maximize efficiency.,0,0000
Represents DVD & Blu-ray Department during relevant meetings.,0,0000
Background with DVD & Blu-ray and familiarity with video formats A MUST,0,0000
"Knowledge of video/audio, broadcast, encoding, codec, or other media practices, terminology, materials, technology, and deliverables A MUST",0,0000
Proven track record working with and managing 3rd party vendors A MUST,0,0000
Familiarity with Japanese anime and manga A PLUS,0,0000
Ability to speak and write effectively and interact with culturally diverse clients and staff,2,0011
Experience using WRIKE project management software A PLUS,0,0000
Ability to effectively supervise others and to adhere to all employment regulations,0,0000
Ability to work effectively in a small organization with an emphasis on teamwork,0,0000
Ability to work with minimal supervision,0,0000
"Ability to interact with culturally diverse clients, service providers and staff",0,0000
Ability to work legally in the United States,0,0000
Ability to live in/commute to the SF Bay Area,0,0000
5-7 years of experience in development and management of interactive entertainment,0,0000
"Strong background with DVD & Blu-ray, TV production, video games, and/or mass-market animation production",0,0000
Part-time or Full-time,0,0000
No hassling family or friends,0,0000
No recruiting or MLM,0,0000
Same Big Name Carriers,0,0000
Same trips and incentives,0,0000
Commission paid daily,0,0000
100% back office support,0,0000
relevant: 1 year (Preferred),0,0000
insurance sales: 1 year (Preferred),0,0000
phone sales: 1 year (Preferred),2,0001
A valid P&C License (Preferred),0,0000
www.cramptoninsurance.com,0,0000
Meet or exceed invoice goals,0,0000
Effectively manage prospects in their assigned business territory,0,0000
Maintain records and timely complete all required reports to build a pipeline of customers for future prospecting,0,0000
"Collect customer, market, and competitor information during the process to improve channel success",0,0000
Maintain high level of open communication and morale within the work group and among supporting work groups.,2,0011
Assist in presenting results/implications and recommendations to management on obstacles we may encounter with potential customers.,0,0000
Identify and forward opportunities (Lead generation) to the appropriate sales organization or service organization,0,0000
"Perform off-line activities to support sales efforts, as requested.",0,0000
Preparation of call and territory prioritization.,2,0011
"Ability to work outside in all weather conditions to support assigned territory,",0,0000
High School diploma or GED is required,0,0000
"Fluent in English, bi-lingual in Spanish preferred, but not required.",0,0000
Must have a valid drivers' license with reliable transportation and proof of insurance.,0,0000
"Fluent, both written and oral, in the language providing support Type 35 wpm",2,0011
"Ability to interpret and apply policies, procedures and processes",0,0000
"Ability to interface with all internal and external levels of management, employees, vendors and customers",0,0000
Demonstrated proficiency in customer relations skills,0,0000
"Demonstrated proficiency in computer skills including word processing software, email, IPad,",0,0000
"Excel, CRM systems and/or Web-based tools",0,0000
Demonstrated ability to present to customers.,0,0000
"Demonstrated organizational skills to identify territory and follow-up with potential customers, as needed.",0,0000
Reads and answers resident emails generated through the resident web site.,2,0011
Ensure efficient and courteous response to all resident requests.,0,0000
Provides resolution to resident problems and on-going resident relations.,0,0000
"In partnership with the building team members, serves as a liaison to the residents to foster good landlord/resident relationships.",0,0000
"Handles all resident complaints expeditiously, diplomatically and professionally.",0,0000
"Maintains accurate, efficient files for all site administration, including: operational procedure files, work-order files, etc.",0,0000
"Prepares and processes appropriate written communications, i.e., memos, letters, insurance incident reports, etc.",2,0011
Manages accounts receivable.,0,0000
Coordinate the filing of legal proceedings in accordance with local ordinances.,0,0000
Maintains an up-to-date and accurate card key system and makes changes as needed.,0,0000
Maintains tracking mechanisms developed for follow-up of service requests.,0,0000
Special projects as assigned.,0,0000
Incentive bonus program,0,0000
Training and development programs,0,0000
"Benefits including: Medical, Dental, Life & Disability, Paid Time Off, 401(K), Flexible Spending Accounts",0,0000
Employee Recognition & Wellness Programs.,0,0000
Ability to write and communicate professionally in English.,2,0011
Ability to apply critical thinking and sound decision-making.,0,0000
Ability to demonstrate project management skills to ensure tasks are completed on schedule.,0,0000
Ability to communicate professionally and adapt interpersonal skills to a variety of audiences.,2,0100
Ability to demonstrate teamwork by assisting co-workers and direct reports.,0,0000
Ability to provide coaching to direct reports to develop their knowledge and skill-set.,0,0000
Ability to effectively convey ideas and influence the opinions of others.,0,0000
Ability to demonstrate computer literacy using Microsoft Office software.,0,0000
Drive and sustain lessons and fittings sales intensity and profitability by setting high expectations and monitoring and measuring positive results,0,0000
Meet or exceed sales goal objectives for lessons and fittings,0,0000
"Give golf lessons and perform fittings (ball launch monitor, putter, driver, iron/wedge)",2,0001
"Develop, design, recommend and implement instructional programs, customer clinics and other promotional activities as directed",0,0000
"Maintain thorough knowledge of products, services, merchandise promotions, test merchandise and advertising",0,0000
Other tasks/responsibilities as business needs dictate,0,0000
Class A PGA of America or LPGA member in good standing,2,0010
3+ years golf teaching experience,0,0000
3+ years knowledge of club-fitting through experience and/or OEM training,0,0000
Ability to successfully meet goals and objectives for lessons and fittings,0,0000
"Excellent leadership, interpersonal and communication skills",2,0111
Effective and productive time management skills to maximize lesson time,0,0000
"Superior customer service orientation, excellent interpersonal and presentation skills",2,0101
Proficiency in MS Office,0,0000
Quarterly and Annual Bonus Programs,0,0000
Asset Protection Team Member,0,0000
Inventory Control Team Member,0,0000
Merchandising Team Member,0,0000
Receiving Team Member,0,0000
High school diploma or general education degree (GED) preferred.,0,0000
Previous related work experience preferred.,0,0000
"Operating POS equipment, symbol, and telephone preferred. (Cashier Only)",2,0001
In-direct support of people and processes to drive operational excellence and expected sales targets. (Cashier Only),0,0000
CPR and First Responder certification is a plus. (Asset Protection Team Member Only),0,0000
Loss Prevention or Criminal Justice background is a plus. (Asset Protection Team Member Only),0,0000
Excellent customer service orientation.,0,0000
Effective problem solving and communication with customers and team members.,2,0011
Ability to execute multiple tasks with superior organizational skills and detail orientation.,0,0000
"Read, interpret and follow documents such as safety rules, operation and maintenance instructions, plan-o-grams and procedure manuals.",2,0011
"Proficiently use basic mathematical computations and apply common sense understanding to carry out instructions in written, oral or diagram form.",2,0011
"Operate and coach others on the use of POS equipment, symbol and telephone (Cashier Only)",2,0001
Writes routine reports and correspondence (Cashier Only),0,0000
Working knowledge of inventory software and order processing systems. (Cashier Only),0,0000
Must meet federal and state requirements for selling and procession firearms transactions. (Fishing and Hunting Sales Team Member Only),0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only). (Fishing and Hunting Sales Team Member Only),0,0000
"Proficiently use equipment such as basic hand tools, receiving and cleaning equipment.",0,0000
"Provide prompt, friendly customer service to all team members and customers.",0,0000
Emergency response procedures,0,0000
Strong situational awareness and observation skills,0,0000
Please see job description for more details.,0,0000
"Ability to work flexible schedules such as nights, weekends, and holidays based on business needs.",0,0000
Acceptable level of hearing and vision to perform job duties,2,0001
"Adhere to company work hours, policies, procedures and rules governing professional staff behavior",0,0000
"Frequently required to walk, reach, and talk.",2,0011
"Occasionally required to sit, climb, balance, stoop, kneel, crouch, push and pull.",2,0010
Constantly lift up to 10 pounds and occasionally lift up to 60 pounds.,2,0010
"Constantly stand, handle, use fingers to grasp and use repetitive motions (hands, wrist and fingers).",2,0010
"Specific vision abilities required by this role include close vision, distance vision, peripheral vision, depth perception and ability to adjust focus",2,0001
"Partner with EK leadership on capture activities from inception to win by engaging with customers, primes, and partners.",0,0000
Identify opportunities to partner with other companies in the space and how EK's unique differentiators can be leveraged to win Federal opportunities.,0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
Meet established sales referral and promotional sales goals,0,0000
"Accept and process deposits, payments, checks for cashing and other transactions according to established procedures and performance standards.",0,0000
Ready workstation at start of shift; strike and balance cash and transactions at end of shift.,0,0000
Adhere to branch cash control and security requirements in control of cash and negotiable items.,0,0000
Adhere to established customer interaction standards for every transaction.,0,0000
"Complete other responsibilities, as assigned.",0,0000
Physical Demands/Work Environment: Very good working conditions. Little or no physical demands.,2,0010
Reasonable accommodations may be made to enable individuals with disabilities to perform essential duties.,0,0000
Branch Assigned Daily Referral Goals,0,0000
Minimum of high school diploma or equivalent experience.,0,0000
"Demonstrated interpersonal, communication and analytical skills.",2,0111
Proficiency with personal computers as well as pertinent mainframe systems and software packages.,0,0000
Positive customer service attributes.,0,0000
Demonstrated proficiency with sales referrals and product knowledge.,0,0000
5 years of sales management as well as 5 years of experience in a Field Sales position with a software company or technology related company.,0,0000
Background in selling cloud security solutions to Enterprise customers preferred.,0,0000
"Strong selling skills into major accounts, with an understanding of large business organizations and their buying cycles.",0,0000
"Willingness to call into executive contacts and strategically position Check Point as a business solution, and not just a product fit.",2,0011
A proven track record of success is critical,0,0000
"Must be a self-starter, who is self-sufficient with a positive attitude, and a strong closer",0,0000
Experience with Salesforce or similar Sales tracking tool as well as strong MS Office skills,0,0000
Strong technical ability to understand electrical systems and product applications with prior electrical distribution experience preferred.,0,0000
Technical ability to read blueprints.,2,0011
"Excellent customer service skills include being competent, accurate, responsive and engaged.",0,0000
Be the technical expert on all aspects of the Salesforce platform,0,0000
Provide leadership to achieve specific technical objectives for implementations and managed services projects,0,0000
"85% Billable, up to 50% Travel",2,0010
Assigned to large client engagements and designs elegant and scalable custom code solutions on these projects,0,0000
Ability to manage customer conversations and drive technical solutions with technical and non-technical customers,0,0000
Provides advanced technical and/or business consultative services during implementation,0,0000
Aptitude to learn and grow on the Salesforce platforms and connecting systems,0,0000
"Conduct technical process/solution reviews, design sessions, and other architecture meetings with our customers and Penrod project team",0,0000
"Design, develop, and document solutions to meet technical requirements",0,0000
Drive technical requirements gathering during Discovery,0,0000
Support the development team in executing technical design and customizing the platform,0,0000
Work with clients to shape technical architecture and define and scope projects to address specific needs,0,0000
Provide subject matter expertise to internal teams during sales and delivery processes,0,0000
Stay up to date on new Salesforce features/releases/products,0,0000
"Owns the design and development of large scale customer solutions in Visualforce, Apex, D/HTML, CSS, JavaScript, AJAX and other technologies",0,0000
Delegate development work to other team members as needed and oversee that the build is done to according to standards,0,0000
"Effectively collaborates with business consultants, project team and client resources to determine technical and functional requirements",0,0000
"Experience with front-end development, Pipelines, JS Controllers, web services, script debugging, troubleshooting, and performance management",0,0000
"Deep understanding of HTML, Javascript (including Javascript libraries such as Vue and React) and CSS",0,0000
"Exceptional knowledge of object-oriented concepts and development experience with design patterns including MVC and MVC framework (ex. Django, Maven)",0,0000
"Prior work with OO languages (Java, Ruby, C#, C++, etc)",0,0000
"Experience with relational databases, including work with SOQL",0,0000
"MySQL, SQL Server, Oracle, or other common RDBMS.",0,0000
