jobrequirements,bias,againstgroup
"Produce sales gains, by providing customer service.",0,0000
To meet or exceed Company Objectives in all individual statistics.,0,0000
"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,0010
Maintain a professional appearance consistent with Company Dress Code Policy.,0,0000
Protect Company assets within guidelines of LIDS Retail policies.,0,0000
Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,0,0000
"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",0,0000
Complete accurate product counts in a consistent and timely manner.,0,0000
Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,0,0000
Open and close the store as required following the procedures per the Operations P&P Manual.,0,0000
"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",0,0000
Assist in recruiting and training store personnel on proper store operations and procedures.,0,0000
Perform work of subordinates as needed.,0,0000
Communicate with employees at all levels of the company.,0,0000
Other duties as assigned.,0,0000
High school diploma or equivalent plus one year relative experience.,0,0000
Established ability to produce sales results while minimizing loss.,0,0000
Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Ability to lift up to 50 pounds.,2,0010
Ability to climb a ladder and work with hands overhead.,0,0000
Standing required for up to 100% of the work time.,2,0010
Ability to work unsupervised.,0,0000
Ability to build strong customer relationships,0,0000
Excellent oral and written communication skills,2,0011
Must be a self-starter with good time management skills,0,0000
Willing to relocate after successful completion of the 12 month training program,0,0000
Guided by brand and NTT DATA overall sales strategies pursue new sales opportunities within Banking and Financial Services industry domains,0,0000
Interface and influence customer stakeholders at the Director level and above,0,0000
"Develop a pipeline of new business contacts, opportunities and conduct regular progress reviews with sales leadership",0,0000
Work independently in accordance to Sales Plan focused on driving results,0,0000
3 - 6 years technology or solutions sales experience,0,0000
Experience working in formal sales structured organization measured against quota and/or target attainment goals,0,0000
"Fluency in reading, writing, and speaking the English language",2,0011
Experience presenting to small or large audiences,0,0000
"Proficiency with Microsoft Office products (Word, Excel, PowerPoint)",0,0000
Live within commuting distance of New York City or Tri-State area with ability to travel up to 50% of the time,2,0010
Work experience within Banking and/or Financial Services domain a plus,0,0000
Information Technology Services sales experience is a plus,0,0000
Experience utilizing CRM or sales tracking software such as Salesforce,0,0000
"Compute and prepare financial analysis of submitted documentation, identifying areas of unearned revenue and cost of missing hardware",0,0000
"Communicates with Specification Writers and Project Coordinators regarding project scope, schedule, risks, etc.",0,0000
"Assumes responsibility for the submittal review of division 8, including but not limited to, compliance, conversion, and pricing",0,0000
Maintains companywide product conversion database/library,0,0000
"Utilize Microsoft Dynamics to create, share and connect the sales team to opportunities",0,0000
Manage email inbox for general contractor bid invitations and review plans and specifications to find new project leads,0,0000
Assist with management of our loyalty rewards program,0,0000
Manage the general contractor prequalification process,0,0000
Field inbound general contractor sales calls and connect them to the general contractor team,2,0011
2+ years of administrative support experience required. Experience with reading blueprints as well as estimating principles and policies preferred.,2,0011
Ability to learn industry specific software,0,0000
Ability to manage multiple projects with accuracy and achieve deadlines under pressure,0,0000
Must be detail oriented with strong analytical skills,0,0000
"Proficient in Microsoft Word, Excel and Access. Experience with Bluebeam preferred.",0,0000
Can handle sensitive information with the highest degree of integrity and confidentiality,0,0000
Strong customer service and problem solving skills,0,0000
Ability to work independently and manage own work load with minimal supervision or direction,0,0000
Following up on leads for potential borrowers,0,0000
Coordinating receipt of a complete and accurate loan application package,0,0000
Following up with borrowers for items needed for loan submission,0,0000
Tracking the loan throughout the entire loan application process,0,0000
"Assisting with Email marketing, Social media marketing and event Event coordination",0,0000
"Ad hoc assistance to support the unique, individual marketing needs of the team",0,0000
Other duties as assigned,0,0000
High School diploma or equivalent,0,0000
2+ years of mortgage experience or related position,0,0000
Experience with social media marketing,0,0000
"Knowledge and understanding of the lending process, federal and state law, and various loan products and guidelines",0,0000
Excellent customer service skills,0,0000
Self-motivated with the ability to work independently with minimal supervision,0,0000
"Strong written and oral communication skills, including interpersonal skills",2,0111
Proficient with HTML and CSS; PHP is a plus,0,0000
"Proficient with social media, websites, print, email, and SEO/SEM",0,0000
Ability to adhere to established processes and checklists,0,0000
Problem solving and conflict resolution skills,0,0000
Flexibility and adaptability in a fluid and rapidly changing environment,0,0000
"PC skills, including MS Office products and other software",0,0000
Sales aptitude is a plus,0,0000
Work within the confines of the company strategy with regards to all BD activities,0,0000
Marketing assistance through advertising and show attendance recommendations to the Director of Business Development or the Marketing Assistant,0,0000
Work to develop personal knowledge of LW Survey services in order to better market clients and assist with proposal preparation,0,0000
Work within business development budget,0,0000
Work with other Business Development Managers on opportunities outside of the Public Utility space,0,0000
Locate and propose potential business deals by contacting potential partners,0,0000
Close new business deals by developing and negotiating new and existing clients,0,0000
Number of real opportunities developed,0,0000
Number of opportunities realized,0,0000
Dollar value of realized opportunities,0,0000
New Clients Developed,0,0000
Sales: 5 years (Preferred),0,0000
business development: 5 years (Preferred),0,0000
Public Utilities in Oil and Gas: 5 years (Preferred),0,0000
United States (Required),0,0000
Performance Management,0,0000
Provide and ensure legendary customer experiences consistently,0,0000
Execute on company strategies,0,0000
Train and motivate associates to improve selling and customer service performance,0,0000
Lead selling and service efforts as the MOD during scheduled shifts,0,0000
Assist customers with wardrobe styling and comfortable with sharing up to date fashion knowledge,0,0000
"Display expert product knowledge of product, company history, company policy and store/company strategies",0,0000
Assist in resolving customer service matters in absence of SM/AM,0,0000
Communicate individual and team performance feedback to management,0,0000
Ensure associates consistently demonstrate client service standards,0,0000
Assist SM/AM in conducting new associate on-boarding and sales training.,0,0000
"Ensure adherence to all company policy, procedures and guidelines in the absence of SM/AM",0,0000
Assist in meeting payroll goals by ensuring appropriate floor coverage and maintaining a selling focus in absence of SM/AM,0,0000
Ensure associates receive scheduled breaks and meal periods in absence of SM/AM,0,0000
Perform opening and closing duties when needed.,0,0000
Perform merchandise flow duties for the sales floor and backroom as directed.,0,0000
"Provide leadership or assistance with floor sets, window changes and other merchandising and visual expectations",2,0010
Perform POS transactions on designated shifts and execute management functions in the absence of SM/AM.,0,0000
"Supervisory experience in specialty, luxury goods or a comparable retail environment",0,0000
Proven ability to lead sales team; viewed as leader among peers,0,0000
Demonstrated ability to achieve individual selling goals and metrics,0,0000
"Demonstrated sales accountability, able to analyze selling reports, identify business trends and react quickly to the needs of the business",0,0000
"Exceptional interpersonal, communication and customer service skills",2,0111
Ability to make decisions and mediate conflict within a team-environment,0,0000
"Proficient in windows-based software such as Excel, Word and Outlook",0,0000
"Ability to work a flex schedule (which includes nights, weekend and holiday availability)",0,0000
"Ability to bend, lift, open and move product and fixtures up to 50 lbs., as needed",2,0010
Ability to climb step stools and ladders,0,0000
Ability to stand/walk for long periods at a time,2,0010
Possess manual dexterity and hand-eye coordination,0,0000
Ability to travel to other store locations (if needed) and attend district meetings,2,0010
Ability to work as part of a team,0,0000
"Ability to effectively communicate with customers, peers and management",0,0000
advertising sales: 3 years (Required),0,0000
"Marlton, NJ (Required)",0,0000
"Applies product and procedural knowledge to identify, mitigate and solve customer problems effectively to drive customer loyalty.",0,0000
To learn more about this and other opportunities on our team.Watch this video.,0,0000
"Ramp up sales for an exciting, emerging company",0,0000
Convert inbound leads to customers,0,0000
Prospect for new business,0,0000
Develop and manage an overall action plan to achieve quota for your territory,0,0000
Maintain renewals and expansion of existing accounts,0,0000
Initiate and develop relationships with key decision-makers from initial contact to close,0,0000
Minimum 6+ months of enterprise sales experience,0,0000
Aptitude in creating new business and managing existing accounts,0,0000
Possess a customer-centric attitude,0,0000
Willingness to travel occasionally,2,0010
Professional and proficient usage of CRM tools (i.e. Salesforce) and Microsoft Office Suite,0,0000
Strong speaking and presentation skills,2,0101
1-4 years of experience and achievement in a business or sales-driven environment,0,0000
"Positive attitude, strong work ethic, outgoing personality, strong people skills",0,0000
"Excellent written, verbal and interpersonal communication skills",2,0111
A strong sense of organization with strict attention to detail,2,1000
Strong academic achievement,0,0000
"Proficiency with a variety of software packages, including Excel and Word, PowerPoint and Outlook",0,0000
"Ability to listen, adapt, and think quickly on your feet",2,0011
Plenty of Internet savvy and experience,0,0000
"A fierce, fun, collaborative attitude",0,0000
Actively prospect and close sales,0,0000
Design and pitch integrated ad campaigns to better serve client needs,0,0000
Maintain and grow strong relationships with existing customers,0,0000
Work collaboratively to cross-sell new products to existing account base and new customers,0,0000
Actively manage and develop relationships with advertising buyers,0,0000
"Represent our publications at trade shows, parties, and other events.",0,0000
Participate as a successful member of our Sales Team.,0,0000
"Base salary and generous commission structure, commensurate with experience",0,0000
Processes contract awards for government Contracting Officer signature. Prepares and distributes award packages and announcements.,0,0000
Prepares closeout documents.,0,0000
3 years of Federal Government Contracting experience related to the job requirements,0,0000
2 years government construction contracting or architect-engineer services contracting experience preferred,0,0000
"Strong communication skills, both oral and written.",2,0011
Demonstrated experience in conducting detailed research and analysis of technical and cost data.,0,0000
"Skilled at reading and interpreting procurement policy, regulations, and directives.",2,0011
Ability to provide clear technical direction and guidance to program office.,0,0000
"Proficient in various types of information technology resources such as Microsoft Office including Word, Access, Excel, and PowerPoint.",0,0000
Ability to obtain a Suitability Clearance.,0,0000
U.S. Citizenship is required.,0,0000
"Robust employee benefits package including health, dental, vision, life, and disability insurance",2,0001
401(k) with employer matching,0,0000
Tuition reimbursement program,0,0000
Opportunities for professional development,0,0000
"Various Locations: Boston, MA, Philadelphia, PA, Staten Island, NY",0,0000
relevant: 3 years (Preferred),0,0000
Bachelor's (Preferred),0,0000
United States (Required),0,0000
"Proactively drive, generate and manage a pipeline of new opportunities to meet/exceed company profit and revenue goals, including:",0,0000
Developing and maintaining prospecting plans/strategies,0,0000
"Cold calling, networking, and attending industry events",2,0011
Client hosting (may be required outside of normal business hours,0,0000
Drive outbound sales activities to fill the sales funnel and drive the full sales life cycle for our clients,0,0000
"Represent OTG at client sales meetings, venue partnership meetings and industry association/networking events as necessary",0,0000
Meet overall team goals by working with the existing sales team and supporting sales initiatives as needed,0,0000
Attend events as necessary to maintain/foster client relationships,0,0000
Utilize CRM and other software platforms for client/prospect management and proposal building,0,0000
"Maintain documentation associated with each proposal, including creating folders, invoices, completing forms, filing signed contracts, etc.",0,0000
Effectively qualify inbound leads through discovery conversations and site visits as needed.,0,0000
Identification of key accounts for nurturing and development,0,0000
Cultivate and account manage client relationships to drive repeat business and revenue growth,0,0000
Client hosting (may be required outside of normal business hours,0,0000
Ability to drive full sales cycle from prospecting to closing,0,0000
Ability to perform in-person meetings and pitches with key decision makers,0,0000
"Strong business acumen, analytics, troubleshooting, problem-solving, and project management skills.",0,0000
The ability to work effectively in an unstructured environment requiring new perspectives and creative approaches.,0,0000
"Preferred ability to edit written material for grammar, The Associated Press style, spelling, content, clarity, and accuracy",2,0011
Possess familiarity with Macintosh computers and word processing,0,0000
Possess the ability to meet deadlines and work cooperatively with editors; be familiar with design principles and layout procedures,0,0000
Knowledge of and experience using The Associated Press stylebook,0,0000
"Have completed news editing and reporting coursework at the college level, or equivalent experience; demonstrate strong attention to detail",2,1000
"Identification of key brand events, conferences, tradeshows, and represent EFI speaking at events and networking with brands.",2,0001
"Work with existing EFI customers, sales people, and management to generate lists of brand prospects.",0,0000
Work with EFI groups to deliver and support brands print trials and sample production.,0,0000
"Work internally to assist in creating content, case studies and proof points to market the success and impact digital printing has for brands.",0,0000
Responsible for presenting updates on success to date to senior management.,0,0000
Creative and independent in looking for opportunities,0,0000
"Highly motivated, influential and capable of understanding the EFI value proposition within the brand environment",0,0000
A rigorous and structured strategic thinking mindset,0,0000
Comfortable with public speaking,2,0001
The ability to work independently as well as part of a team,0,0000
"Proven success interacting with executive level management to determine solutions, resolve issues, and present recommendations at a senior level",0,0000
Ability to manage multiple projects simultaneously and handle time sensitive deadlines,0,0000
Cross-functional and interdisciplinary leadership and knowledge,0,0000
Ability to travel up to 60% worldwide,2,0010
Be an EFI Ambassador!,0,0000
"Manages work orders in the system, ensure proper creation, planning, update and closure of work orders.",0,0000
Performs regular data analysis on parts/assets and recommend software enhancements and process changes.,0,0000
Measures and publish facilities KPI metrics to the management team; interpret data and recommend findings.,0,0000
Participates in EAM software implementation projects at regional level.,0,0000
Serves as Tier 1 EAM support for the facilities team.,0,0000
Other duties as assigned.,0,0000
High School Diploma or equivalent.,0,0000
Customer service and project management experience.,0,0000
Proficient with Microsoft Projects software.,0,0000
Travel up to 15% within a region is required.,2,0010
Adaptability - Ability to adapt to change in the workplace.,0,0000
Accuracy - Ability to perform work accurately and thoroughly.,0,0000
Accountability - Ability to accept responsibility and account for his/her actions.,0,0000
"Diversity Oriented - Ability to work effectively with people regardless of their age, gender, race, ethnicity, religion, or job type.",0,0000
Detail Oriented - Ability to pay attention to the minute details of a project or task.,2,1000
Ethical - Ability to demonstrate conduct conforming to a set of values and accepted standards.,0,0000
Honesty / Integrity - Ability to be truthful and be seen as credible in the workplace.,0,0000
Organized - Possessing the trait of being organized or following a systematic method of performing a task.,0,0000
Reliability - The trait of being dependable and trustworthy.,0,0000
"Communication, Oral - Ability to communicate effectively with others using the spoken word.",2,0011
"Communication, Written - Ability to communicate in writing clearly and concisely.",2,0011
"2-year Associate degree (or professional training) in Business Administration, Information System, Engineering or related fields.",0,0000
User training experience is desired.,0,0000
"Must be self-driven, organized and be able to work in a fast paced team environment.",0,0000
Proven written and verbal communication skills.,2,0011
Ability to accept responsibility and account for his/her actions.,0,0000
Ability to accept responsibility and account for his/her actions.,0,0000
Ability to use thinking and reasoning to solve a problem.,0,0000
Ability to take care of customer needs while following company procedures.,0,0000
Ability to demonstrate conduct conforming to a set of values and accepted standards.,0,0000
Ability to focus on a goal and obtain a pre-determined result.,0,0000
Ability to formulate a sound decision using the available information.,0,0000
Ability to effectively build relationships with customers and co-workers.,0,0000
Possess the trait of being organized or following a systematic method of performing a task,0,0000
Ability to get along well with a variety of personalities and individuals.,0,0000
Ability to obtain the proper resources to complete job assignment.,0,0000
Ability to identify and correct conditions that affect employee safety.,0,0000
Ability to be truthful and be seen as credible in the workplace.,0,0000
"Ability to communicate clearly and concisely, both orally and written.",2,0011
Ability to work under pressure with time constraints.,0,0000
Ability to complete assigned training in a timely manner.,0,0000
"Microsoft Office Suite, E-Mail, CMMS systems scanning and copying equipment.",0,0000
EAM CMMS experience.,0,0000
Promoting and conducting good housekeeping practices,0,0000
"Dedicated to supporting production by working in a safe, customer focused manner",0,0000
"Must be able to read, write, speak and understand English",2,0011
Must be able to comply with the ELS Drug and Alcohol policy,0,0000
Must be committed to working safely while accomplishing all tasks and promoting a safe work environment at all times.,0,0000
"Vision (Near, Distance)",2,0001
"Provides customers with courteous, friendly, fast, and efficient service.",0,0000
Recommends items for sale to customer and recommends trade-up and/or companion items.,0,0000
Strictly adheres to the Walgreen Co. policy regarding Good Faith Dispensing during all applicable prescription dispensing activities.,0,0000
"Handles telephone calls that do not require personal attention of the pharmacist, including those to physicians.",2,1011
"Ensures compliance with state and local laws regarding regulated products (e.g., alcoholic beverages and tobacco products).",0,0000
Has working knowledge of store systems and store equipment.,0,0000
"Assists with exterior and interior maintenance by ensuring clean, neat, orderly store condition and appearance.",0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
Completes special assignments and other tasks as assigned.,0,0000
Earns and maintains PTCB certification through the designated PTCB training program and/or state required certification/registration.,0,0000
Prefer six months of experience in a retail environment.,0,0000
Prefer to have prior work experience with Walgreens.,0,0000
"Prefer good math skills so they can fill prescriptions accurately, including counting, measuring and weighing medications.",0,0000
Prefer good computer skills.,0,0000
Prefer the knowledge of store inventory control.,0,0000
Prefer PTCB certification.,0,0000
Current TS clearance,0,0000
Life at Quest means collaborating with dedicated professionals with a passion for technology.,0,0000
"When we see something that could be improved, we get to work inventing the solution.",0,0000
Our people demonstrate our winning culture through positive and meaningful relationships.,0,0000
We invest in our people and offer a series of programs that enables them to pursue a career that fulfills their potential.,0,0000
Assisting the District Manager with the community budget and achievement of operational and financial goals.,0,0000
"Assists with various duties, including training, coaching and supervision of office staff.",0,0000
"Collection of outstanding rents, prepares and sends delinquency and balance due letters to residents.",0,0000
Provides constant vendor/contractor communications concerning billing and invoicing.,2,0011
Promotes positive resident relations by ensuring resident concerns and requests are responded to on a timely basis to ensure resident satisfaction.,0,0000
Assists and mentors Customer Service Representatives and other office staff with duties and resident relations.,0,0000
"Performs other general office duties, i.e. phones, filing, special projects and assignments, as needed.",2,0001
"Composing and distributing of correspondence / notices (rent collections, violation notices, reminders, community events, etc.).",0,0000
"Participates and attend various department or regional meetings, seminars, or work-related events.",0,0000
Position requires 2 or more years of residential property management or administrative/ bookkeeping experience.,0,0000
"Fair Housing certification, if not certified, must be obtained within 2 weeks of employment.",0,0000
Strong customer service and interpersonal skills.,2,0100
"Ability to multi-task, prioritize and complete assigned duties to ensure operational objectives are achieved.",0,0000
"Must possess a positive and professional demeanour in all interactions, under all circumstances.",0,0000
Ability to operate a motor vehicle (valid license required),0,0000
"Must be available to work a flexible schedule, including weekends, off-hours and emergencies as required.",0,0000
"Ability to travel to other regional locations for work, training, meetings and other work-related activities.",2,0010
Self-motivation and sense of ownership and accountability,0,0000
Ability to analyze problems and create solutions,0,0000
Ability to work independently and professionally,0,0000
Good written and verbal communication skills,2,0011
Detailed work and organizational skills,0,0000
Ability to work under stress,0,0000
Work directly with customers to build relationships and provide products and services to satisfy their needs.,0,0000
Actively promote Bank products and service,0,0000
Conduct business development calls.,2,0011
"Responsible for mortgage, consumer and small commercial loan portfolio",0,0000
Manage the branch budget to meet branch revenue and expense objectives.,0,0000
"Responsible for the acquisition, retention and expansion of customers through proactively making outside business calls.",2,0011
Maintain high visibility in the community through participation and attendance at functions and community organizations.,0,0000
Effectively coach and lead your team to deliver/drive business to your branch.,0,0000
A strong business acumen with attention to operational policies and procedures combined with a strong sales ability and persuasiveness.,2,1000
High School Diploma and some college preferred.,0,0000
"Minimum of 5 years related management experience in financial services to include sales, lending and leadership.",0,0000
Outstanding business development calling skills,2,0011
Excellent verbal and written communication skills and proficient in bank information systems and software.,2,0011
supervisory: 5 years (Preferred),0,0000
"Powell, OH (Required)",0,0000
United States (Required),0,0000
Drive and exceed sales goals by executing Macy's initiatives,0,0000
Lead the push toward selling through coaching and recognition,0,0000
Review and utilize reports; implement action plans focusing on deficient areas,0,0000
Identify best sellers and key items; communicate merchandise needs to optimize the My Macy's process,0,0000
Ensure accuracy of promotional presentation; communicate advertising and sales information to Associates,2,0101
"Partner with Merchandising team to plan and execute floor moves, merchandise placement and sales set-up",0,0000
"Review your personal Selling Area Scorecard monthly for your Associate Turnover, Sales & Star Rewards results",0,0000
Strengthen attendance and weekend hours compliance among staff,0,0000
Motivate Associates to solicit our Star Rewards Program by reinforcing the benefits of new accounts,0,0000
Establish high level of shortage awareness and effectiveness; ensure that all policies and procedures are implemented,0,0000
Coach Associates to consistently deliver effective selling behaviors resulting in high customer engagement,0,0000
Review & utilize Associate Scorecards to provide recognition; develop and communicate strategies to improve results,0,0000
Ensure optimum sales floor coverage and lead selling initiatives throughout the store as needed,0,0000
"Maintain high customer readiness standards; deliver a clean, neat and easy to shop store environment",0,0000
Recruit a qualified team of selling-focused Associates; build a bench for future advancements & promotions,0,0000
"Ensure all Associate training is conducted on a timely basis, ensure assigned mentors engage with new hires",0,0000
Coach Associates on product knowledge by holding in-store product training with Vendor Representatives,0,0000
"Actively fill open positions prioritizing internal Associates in Commission, Specialist and High Level selling areas",0,0000
Engage in Macy's recognition program; reward Associates with recognition cards,0,0000
Meet with Associates in department weekly; identify top sellers and talk about opportunities,2,0011
"Utilize review process as a tool for Associate talent development, promotion and advancement",0,0000
Monitor and address performance issues on a timely basis,2,0001
"Address Associate concerns in a reasonable and fair manner, consistent with the values expected by the Company",0,0000
"Lead team to support giving back to the local community helping create stronger, healthier places to live and work",0,0000
A minimum of 1-3 years in a leadership/supervisory position in a service-driven environment,0,0000
Ability to empower and develop a team,0,0000
Ability to collaborate and function as a member of a team,0,0000
Ability to execute plans and strategies,0,0000
"Strong leadership, interpersonal and communication skills",2,0111
Highly organized and able to adapt quickly to changing priorities,0,0000
"Ability to anticipate and solve problems, act decisively and persist in the face of obstacles",0,0000
Commitment to exemplifying the highest integrity and professional business standards,0,0000
"Produce ad hoc financial reports and summary analysis for management. (i.e. download, organize and analyze large volumes of data from source systems).",0,0000
Assist in managing the daily cash positioning and ensure adequate funding of all bank accounts.,0,0000
Assist in due diligence efforts related to new brokers/vendors/systems.,0,0000
Assist with settlement and documentation of bond purchase and sale transactions; periodic portfolio and broker review.,0,0000
"Provide periodic status updates, including metrics on all tasks, issues, risks and key decisions.",0,0000
"Minimum 3-5 years of applicable experience in Financial Reporting, Finance or Treasury.",0,0000
Banking experience performing similar duties is preferred.,0,0000
"Previous experience in treasury, investment management or Asset/Liability Management preferred.",0,0000
"Superior analytical, communication and mathematical skills;",2,0011
"High degree of proficiency in Microsoft Excel, PowerPoint, treasury/banking software and other data management tools.",0,0000
"Must have a high degree of interpersonal skills to work with other team members, leadership management and third-party vendors.",2,0100
Drives technology enabled solution sales connected to DT transformation themes,0,0000
Leads multiple DT Select business pursuits without direct line management control,0,0000
Is a technology evangelist that owns the senior level technology customer relationships and provides technology thought leadership.,0,0000
Designs & collaborates with the DT Strategically Alligned Businesses (SABs) to consolidate product strategies into a comprehensive technical plan,0,0000
Provides DT enterprise vision covering all client architecture and business requirements,2,0001
Provides technical and business level discussions with client architects as a trusted advisor,0,0000
Leads architect-level client-facing and internal technical review meetings,0,0000
Has advanced level of both business acumen and technology knowledge,0,0000
Develops and maintains relationships at Director / VP level,0,0000
"Ability to successfully demonstrate advanced technology, consulting and architecture competence",0,0000
Participates in the development of the client strategic technology direction and innovation strategy,0,0000
Practical understanding of the solution portfolio in technical engagements across all the DT SABs,0,0000
"Participates in the collaborative development and sharing of information with client, peers, and DT SABs",0,0000
Complies with the operational cadence and expectations of the DT Select Enterprise Architect career level,0,0000
Capable of developing senior client trusted advisor relationships,0,0000
"Communication skills requiring active listening, negotiation, conflict resolution, and self-awareness capabilities",2,0011
"Knowledge of industry vertical business drivers, solutions, and architectural methods",0,0000
Experience in strategic partnership sales methodology,0,0000
Bachelor's degree or higher preferred,0,0000
"12+ years relevant industry experience with 8+ years of IT domain experience as an architect, systems engineer, or consultant",0,0000
Updating the company database to reflect all incoming inquiries and responses to these inquiries.,0,0000
"Handling and writing up of both machine and parts orders. These orders can be called, faxed, e-mailed, or mailed in by our customers.",2,0011
Attending professional trade shows from time to time.,0,0000
Participating in monthly product training sessions. Product knowledge will be formally tested.,0,0000
Communication Proficiency.,2,0011
Collaboration Skills.,0,0000
Customer/Client Focus.,0,0000
Excellent verbal/written communication and organizational skills are essential.,2,0011
"Strong computer skills with proficiency in Word, Excel, PowerPoint and Outlook.",0,0000
Ability to manage multiple projects and multi-task.,0,0000
"Strong organizational, project management and interpersonal skills and a sensitivity to understand sales and customer needs.",2,0100
Ensure excellent customer service.,0,0000
Flexibility and the desire to take on additional responsibility.,0,0000
"Knowledge of an inventory system preferably, but not required.",0,0000
relevant: 1 year (Preferred),0,0000
sales: 1 year (Preferred),0,0000
United States (Preferred),0,0000
"Deliver ""5-Star"" experience for every customer",0,0000
"Be the face of SmileDirectClub, explain our product, and guide customers through timelines and expectations",0,0000
Engage and form a genuine connection with our customers to keep them excited about their journey to a more confident smile,0,0000
Use cutting edge technology to create a 3D scan of customer's teeth for our Licensed Dental Professionals to review,2,0010
Help our customers select the best payment plan for their budget,0,0000
"Provide our customers with complimentary whitening, and guide them through the ""do's and don'ts""",0,0000
"Work with your teammates to create a positive, high-energy atmosphere",0,0000
Additional responsibilities as needed to set your SmileShop up for success,0,0000
Competitive compensation starting from $18 per hour based upon dental assistant and sales/customer service experience,2,0100
Potential bonus opportunity based on sales and conversion metrics,0,0000
"Health, Dental and Vision Insurance to all full-time team members",2,0001
401K Contribution with matching,0,0000
3 weeks of Paid Time Off to all full-time team members,0,0000
Aligner and Whitening Benefit,0,0000
Collaborative work environment and positive culture,0,0000
"Opportunities to grow within a fast-paced, innovative company",2,0100
Dental Assisting Certificate and/or 1+ year of hands on dental experience required,0,0000
Experience taking impressions or using digital intraoral scanning equipment,0,0000
"Sales and Customer Service experience, preferably in a retail sales setting",0,0000
Excited and passionate about transforming smiles and making an impact,0,0000
Fun and positive personality while being professional and eager to succeed,0,0000
"Self-motivated and independent, but also open to learning",0,0000
Proven success and ability to quickly adapt to new systems and software,0,0000
Open-minded and optimistic as we continue grow and innovate,0,0000
rda: 1 year (Preferred),0,0000
dental assistant: 1 year (Preferred),0,0000
High school or equivalent (Preferred),0,0000
Actively and consistently supports all efforts to simplify and enhance the customer experience,0,0000
Demonstrate how to efficiently and effectively utilize all sales tools and processes provided by Spectrum Enterprise.,0,0000
Prepare reports and coaching strategies based on call and sales actives,2,0011
"Provide in-depth one on one coaching, training and follow-up to optimize sales.",0,0000
"Communicate changes in products, promotions, pricing, campaigns and procedures.",0,0000
Establish and maintain Sales Development Certifications as assigned.,0,0000
"Ability to read, write, speak and understand English",2,0011
"Industry experience in technology, telecommunications or internet-based services preferred.",0,0000
Proven track record of success in growing and defending the business in a competitive environment to Midmarket and Enterprise level clients.,2,0100
Ability to motivate and train,0,0000
"Solid Knowledge of the sales process and enterprise Sales methodology, SalesForce, Excel and PowerPoint",0,0000
Experience in curriculum design and development;,0,0000
Business acumen and high degree of professionalism commensurate with routinely attending face-to-face meetings with external prospects and customers.,0,0000
Five or more years of successful commercial strategic sales experience,0,0000
Two or more years of sales management and training development,0,0000
Experience managing a sales team,0,0000
Telecommunications and cable experience,0,0000
Network and solutions sales experience,0,0000
"Bachelor's Degree in a related field or an equivalent combination of training, education and experience (required)",0,0000
"Office environment, some travel",2,0010
Researches market conditions specific to area of focus to determine potential sales of a product and provides research on behalf of the customer.,0,0000
"Prepares and submits statistical reports, graphic illustrations of findings, and action plan recommendations to marketing sales management.",0,0000
"Understands and practices various statistical concepts, research data, standards, and practices.",0,0000
Applies proficient understanding of the selling process and strategic use of qualitative and quantitative research tools.,0,0000
Some travel required to sales offices.,2,0010
Works effectively with cross-functional teams and department leadership to create research presentations and summaries.,2,0101
Assists Analysts in developing research skills.,0,0000
"Regular, consistent and punctual attendance.",0,0000
"Must be able to work nights and weekends, variable schedule(s) as necessary.",0,0000
Consistent exercise of independent judgment and discretion in matters of significance.,0,0000
Works with moderate guidance in own area of knowledge.,0,0000
Other duties and responsibilities as assigned.,0,0000
Generally requires 2-5 years related experience,0,0000
High level of proficiency with MS Office Applications (Excel & PowerPoint);,0,0000
Background creating compelling stories that drive sales strategy using various sources of data.,0,0000
"Ability to analyze and translate data-based findings into clear, relevant and actionable insights.",0,0000
Solid presentation skills.,2,0101
Curiosity and deep desire to learn.,0,0000
Experience with Digital Video / TV metrics and familiarity with how TV media buying works.,0,0000
"Experience with R, MySQL, Looker, Python, or VBA a plus, but not required.",0,0000
"Understands fundamentals of media measurement, research and local cable advertising.",0,0000
The onboard Brand Ambassador in ensuring The Ritz-Carlton Culture and Credo are demonstrated and delivered by all Ladies and Gentlemen onboard,0,0000
Ensures the security and safety of guests and shipboard employees through established emergency procedures,0,0000
Strategic thinker will the ability to see the global picture and build for the future growth of the brand,0,0000
Excellent team building skills and a natural leader,0,0000
Strong executive presence with the ability to adapt to evolving business needs,0,0000
Excellent skills of problem-solving and the ability to manage multiple priorities while meeting deadlines,0,0000
"Competency in Microsoft Office and Hotel software including payroll, purchasing, inventory, point-of-sale systems",0,0000
Impeccable organizational skills and attention to detail,2,1000
"Trustworthy, high ethical standards, ability to work autonomously, maintain a high degree of confidentiality",0,0000
Performance against onboard cruise hotel operations budget,0,0000
Performance against onboard guest satisfaction and compliance targets,0,0000
Oversee operational and financial management of 4-6 apartment communities in an assigned geographic region.,0,0000
